0.0,-8.12710396492,-5.56909190572,-4.4728010232,-4.83823131738,-8.12710396492,-4.4728010232 
2e-05,-8.12710396492,-3.74194043486,-3.01107984652,-0.45306778732,1.37408368354,2.10494427188 
4e-05,5.02838662525,3.56666544857,5.02838662525,5.02838662525,2.10494427188,2.47037456605 
6e-05,-0.818498081491,1.37408368354,-0.0876374931482,-1.18392837566,-2.28021925818,-4.4728010232 
8e-05,-5.20366161155,-5.56909190572,-5.93452219989,-3.37651014069,-4.83823131738,-2.28021925818 
0.0001,-0.818498081491,-2.28021925818,2.83580486022,-0.0876374931482,-0.818498081491,0.277792801023 
0.00012,-5.20366161155,-4.10737072903,-8.85796455326,-5.20366161155,-3.74194043486,-2.64564955235 
0.00014,-2.64564955235,-2.64564955235,-2.28021925818,-5.93452219989,-2.28021925818,-1.18392837566 
0.00016,5.39381691942,10.1444107437,14.5295742737,16.3567257446,14.5295742737,11.9715622145 
0.00018,7.58639868445,9.04811986114,6.12467750777,10.875271332,9.77898044948,6.12467750777 
0.0002,0.277792801023,-10.6851160241,-15.8011401425,-23.8406066143,-20.1863036726,-22.7443157318 
0.00022,-22.0134551434,-18.3591522017,-17.6282916134,-15.0702795542,-17.9937219075,-12.512267495 
0.00024,-9.22339484743,0.643223095195,5.02838662525,15.2604348621,18.9147378038,25.1270528047 
0.00026,27.3196345697,24.3961922163,24.7616225105,21.472749863,23.2999013338,18.1838772154 
0.00028,17.8184469212,14.1641439795,7.22096839028,0.643223095195,-13.6085583775,-12.1468372008 
0.0003,-20.9171642609,-24.2060369085,-26.7640489677,-29.687491321,-24.9368974968,-26.3986186735 
0.00032,-23.8406066143,-23.4751763201,-14.70484926,-9.22339484743,0.277792801023,4.29752603691 
0.00034,9.41355015531,14.5295742737,17.8184469212,24.3961922163,23.665331628,29.1467860406 
0.00036,25.4924830988,28.4159254522,25.857913393,19.6455983921,16.7221560387,5.75924721359 
0.00038,3.20123515439,-4.10737072903,-5.20366161155,-8.49253425909,-13.2431280833,-14.70484926 
0.0004,-23.8406066143,-24.5714672026,-32.2455033802,-33.3417942627,-32.6109336744,-27.8603398502 
0.00042,-21.6480248493,-15.8011401425,-6.66538278823,-1.18392837566,9.77898044948,11.6061319203 
0.00044,16.3567257446,15.9912954504,20.0110286863,22.2036104513,22.9344710396,29.1467860406 
0.00046,28.050495158,34.9936707473,32.0702283939,34.6282404531,29.8776466289,23.2999013338 
0.00048,20.3764589804,10.875271332,9.04811986114,1.73951397771,-0.818498081491,-5.56909190572 
0.0005,-9.22339484743,-11.7814069066,-14.3394189658,-17.6282916134,-22.3788854376,-22.0134551434 
0.00052,-28.5912004385,-25.302327791,-29.687491321,-28.2257701443,-29.3220610269,-26.3986186735 
0.00054,-23.1097460259,-23.1097460259,-17.2628613192,-16.1665704367,-11.0505463183,-9.22339484743 
0.00056,-7.39624337658,-2.64564955235,-2.28021925818,3.93209574274,4.66295633108,8.31725927279 
0.00058,11.6061319203,15.6258651562,18.1838772154,19.6455983921,21.1073195688,19.6455983921 
0.0006,19.6455983921,16.7221560387,19.2801680979,13.7987136854,14.5295742737,13.4332833912 
0.00062,12.3369925087,13.067853097,11.2407016262,15.6258651562,11.9715622145,14.1641439795 
0.00064,12.3369925087,12.3369925087,12.3369925087,8.31725927279,9.77898044948,5.39381691942 
0.00066,4.66295633108,-0.0876374931482,-0.45306778732,0.277792801023,-3.01107984652,-5.56909190572 
0.00068,-7.76167367075,-5.56909190572,-7.76167367075,-5.93452219989,-7.39624337658,-5.93452219989 
0.0007,-5.56909190572,-5.56909190572,-1.18392837566,-3.74194043486,2.83580486022,2.47037456605 
0.00072,3.20123515439,4.66295633108,3.93209574274,4.66295633108,3.93209574274,5.02838662525 
0.00074,1.73951397771,0.277792801023,3.93209574274,1.73951397771,0.643223095195,1.37408368354 
0.00076,1.00865338937,0.643223095195,1.00865338937,1.73951397771,2.83580486022,2.10494427188 
0.00078,1.73951397771,2.10494427188,0.643223095195,1.73951397771,-1.91478896401,2.47037456605 
0.0008,0.643223095195,1.37408368354,2.47037456605,-0.0876374931482,-0.45306778732,-1.91478896401 
0.00082,-1.91478896401,-4.10737072903,-3.01107984652,-4.10737072903,-1.54935866983,-0.818498081491 
0.00084,-0.0876374931482,-0.818498081491,-0.45306778732,2.47037456605,-1.18392837566,3.93209574274 
0.00086,-1.54935866983,0.643223095195,-1.54935866983,-1.18392837566,2.10494427188,-2.64564955235 
0.00088,2.47037456605,-2.64564955235,-0.45306778732,-1.91478896401,-2.64564955235,-0.0876374931482 
0.0009,-2.64564955235,-0.818498081491,-4.4728010232,-2.64564955235,-4.10737072903,-1.18392837566 
0.00092,-2.64564955235,0.643223095195,2.83580486022,2.47037456605,5.39381691942,4.66295633108 
0.00094,9.77898044948,7.58639868445,11.6061319203,11.9715622145,13.7987136854,15.2604348621 
0.00096,14.1641439795,18.5493075096,18.9147378038,18.9147378038,19.6455983921,18.1838772154 
0.00098,19.2801680979,17.0875863329,18.1838772154,15.9912954504,17.0875863329,17.0875863329 
0.001,17.4530166271,18.5493075096,19.6455983921,20.7418892746,22.2036104513,17.8184469212 
0.00102,17.8184469212,18.1838772154,13.7987136854,13.4332833912,10.1444107437,8.68268956697 
0.00104,7.58639868445,5.02838662525,5.39381691942,-0.45306778732,1.37408368354,-2.64564955235 
0.00106,-2.64564955235,-3.37651014069,-7.0308130824,-5.20366161155,-9.95425543578,-9.95425543578 
0.00108,-12.512267495,-15.8011401425,-15.0702795542,-18.7245824959,-19.4554430842,-22.7443157318 
0.0011,-24.5714672026,-25.6677580851,-24.9368974968,-24.2060369085,-22.0134551434,-21.2825945551 
