

23.03 , 10.0929999352
22.86 , 15.1159999371
23.03 , 20.1400001049
23.03 , 25.1630001068
23.2 , 30.1860001087
23.37 , 35.2090001106
23.37 , 40.2320001125
23.55 , 45.256000042
23.55 , 50.2790000439
23.73 , 55.3020000458
23.73 , 60.3250000477
23.73 , 65.3480000496
23.55 , 70.371999979
23.55 , 75.3949999809
23.2 , 80.4179999828
23.03 , 85.4409999847
23.03 , 90.4639999866
22.68 , 95.4880001545
22.18 , 100.510999918
22.01 , 105.53399992
21.84 , 110.556999922
21.68 , 115.58100009
21.51 , 120.604000092
20.86 , 125.627000093
20.53 , 130.650000095
20.53 , 135.673000097
20.06 , 140.697000027
19.58 , 145.720000029
19.58 , 150.743000031
19.12 , 155.766000032
18.66 , 160.789000034
18.2 , 165.812999964
18.05 , 170.835999966
17.6 , 175.858999968
17.3 , 180.881999969
17.15 , 185.904999971
16.56 , 190.929000139
15.98 , 195.952000141
15.84 , 200.975000143
15.26 , 205.998000145
14.84 , 211.021000147
14.41 , 216.045000076
13.99 , 221.068000078
13.57 , 226.09100008
13.3 , 231.114000082
12.75 , 236.138000011
12.47 , 241.161000013
12.2 , 246.184000015
11.53 , 251.207000017
10.99 , 256.230000019
10.73 , 261.253999949
10.33 , 266.27699995
10.06 , 271.299999952
9.93 , 276.322999954
9.15 , 281.345999956
8.63 , 286.370000124
8.24 , 291.393000126
7.86 , 296.416000128
7.47 , 301.43900013
7.47 , 306.462000132
6.84 , 311.486000061
6.21 , 316.509000063
5.96 , 321.532000065
5.59 , 326.555000067
4.85 , 331.578000069
4.36 , 336.601999998
3.99 , 341.625
3.51 , 346.648000002
3.03 , 351.671000004
2.79 , 356.694999933
2.31 , 361.717999935
1.95 , 366.740999937
1.72 , 371.763999939
1.25 , 376.786999941
0.66 , 381.811000109
0.55 , 386.834000111
-0.14 , 391.857000113
-0.6 , 396.880000114
-0.83 , 401.903000116
-1.28 , 406.927000046
-1.73 , 411.950000048
-2.06 , 416.97300005
-2.51 , 421.996000051
-3.06 , 427.019000053
-3.49 , 432.042999983
-3.71 , 437.065999985
-4.14 , 442.088999987
-4.25 , 447.111999989
-4.89 , 452.13499999
-5.31 , 457.15899992
-5.42 , 462.181999922
-5.94 , 467.204999924
-6.25 , 472.227999926
-6.56 , 477.252000093
-7.17 , 482.275000095
-7.48 , 487.298000097
-7.78 , 492.321000099
-7.98 , 497.344000101
-8.48 , 502.368000031
-9.07 , 507.391000032
-9.16 , 512.414000034
-9.55 , 517.437000036
-9.84 , 522.460000038
-10.03 , 527.483999968
-10.51 , 532.506999969
-11.17 , 537.529999971
-11.26 , 542.552999973
-11.63 , 547.575999975
-12.0 , 552.600000143
-12.18 , 557.623000145
-12.55 , 562.646000147
-13.0 , 567.669000149
-13.0 , 572.693000078
-13.44 , 577.71600008
-13.71 , 582.739000082
-13.88 , 587.762000084
-14.32 , 592.785000086
-14.58 , 597.809000015
-14.66 , 602.832000017
-15.09 , 607.855000019
-15.43 , 612.878000021
-15.6 , 617.901000023
-16.01 , 622.924999952
-16.18 , 627.947999954
-16.43 , 632.970999956
-16.76 , 637.993999958
-17.0 , 643.01699996
-17.16 , 648.041000128
-17.4 , 653.06400013
-17.8 , 658.087000132
-18.2 , 663.110000134
-18.28 , 668.133000135
-18.59 , 673.157000065
-18.91 , 678.180000067
-19.06 , 683.203000069
-19.37 , 688.226000071
-19.6 , 693.25
-19.76 , 698.273000002
-20.06 , 703.296000004
-20.44 , 708.319000006
-20.59 , 713.342000008
-20.74 , 718.365999937
-21.12 , 723.388999939
-21.26 , 728.411999941
-21.49 , 733.434999943
-21.64 , 738.457999945
-21.86 , 743.482000113
-22.08 , 748.505000114
-22.38 , 753.528000116
-22.45 , 758.551000118
-22.67 , 763.57400012
-22.89 , 768.59800005
-23.11 , 773.621000051
-23.4 , 778.644000053
-23.7 , 783.667000055
-23.77 , 788.690000057
-23.99 , 793.713999987
-24.28 , 798.736999989
-24.35 , 803.75999999
-24.57 , 808.782999992
-24.87 , 813.806999922
-25.01 , 818.829999924
-28.1 , 1019.75800014
-26.2 , 1220.68600011
-23.18 , 1425.62400007
-19.83 , 1626.55200005
-15.85 , 1827.51200008
-12.0 , 2028.44000006
-6.87 , 2229.36899996
-2.18 , 2430.29699993
2.79 , 2631.22500014
7.73 , 2832.15400004
12.34 , 3033.08200002
16.27 , 3234.00999999
20.37 , 3434.93900013
24.62 , 3635.8670001
28.52 , 3836.79500008
32.87 , 4037.72399998
38.79 , 4238.65199995
42.19 , 4439.57999992
47.34 , 4640.50900006
52.0 , 4841.43700004
56.26 , 5042.36599994
61.09 , 5243.29400015
23.03 , 10.0929999352
22.86 , 15.1159999371
23.03 , 20.1400001049
23.03 , 25.1630001068
23.2 , 30.1860001087
23.37 , 35.2090001106
23.37 , 40.2320001125
23.55 , 45.256000042
23.55 , 50.2790000439
23.73 , 55.3020000458
23.73 , 60.3250000477
23.73 , 65.3480000496
23.55 , 70.371999979
23.55 , 75.3949999809
23.2 , 80.4179999828
23.03 , 85.4409999847
23.03 , 90.4639999866
22.68 , 95.4880001545
22.18 , 100.510999918
22.01 , 105.53399992
21.84 , 110.556999922
21.68 , 115.58100009
21.51 , 120.604000092
20.86 , 125.627000093
20.53 , 130.650000095
20.53 , 135.673000097
20.06 , 140.697000027
19.58 , 145.720000029
19.58 , 150.743000031
19.12 , 155.766000032
18.66 , 160.789000034
18.2 , 165.812999964
18.05 , 170.835999966
17.6 , 175.858999968
17.3 , 180.881999969
17.15 , 185.904999971
16.56 , 190.929000139
