
23.2 , 10.0620000362
21.84 , 15.0870001316
21.35 , 20.1100001335
20.53 , 25.1330001354
20.06 , 30.1560001373
19.74 , 35.1800000668
18.96 , 40.2030000687
18.5 , 45.2120001316
17.9 , 50.236000061
17.3 , 55.2590000629
16.71 , 60.2820000648
16.42 , 65.3050000668
15.98 , 70.3220000267
15.41 , 75.3450000286
14.98 , 80.3680000305
14.69 , 85.3919999599
14.98 , 90.4149999619
14.27 , 95.4379999638
13.99 , 100.462000132
13.02 , 105.485000134
13.02 , 110.509000063
12.07 , 115.532000065
11.66 , 120.55700016
11.53 , 125.575000048
11.66 , 130.59800005
10.86 , 135.621000051
10.86 , 140.644000053
10.2 , 145.667000055
9.28 , 150.684000015
9.67 , 155.707000017
8.76 , 160.730000019
9.41 , 165.753999949
9.54 , 170.77699995
9.41 , 175.801000118
8.89 , 180.825999975
8.37 , 185.850000143
8.63 , 190.873000145
8.11 , 195.890000105
8.11 , 200.913000107
7.73 , 205.936000109
7.6 , 210.953000069
7.22 , 215.976000071
6.84 , 220.999000072
6.84 , 226.022000074
6.84 , 231.045000076
5.96 , 236.071000099
5.59 , 241.082000017
5.84 , 246.105000019
5.34 , 251.128999949
4.97 , 256.15199995
5.22 , 261.174999952
4.6 , 266.184999943
4.36 , 271.207999945
3.99 , 276.230999947
3.39 , 281.253999949
3.39 , 286.278000116
3.2 , 291.302999973
3.15 , 296.325999975
2.91 , 301.348999977
2.67 , 306.371999979
2.19 , 311.396000147
2.07 , 316.411000013
1.72 , 321.434000015
1.6 , 326.457999945
1.48 , 331.480999947
0.9 , 336.503999949
0.32 , 341.52699995
0.55 , 346.554000139
0.43 , 351.578000069
-0.14 , 356.601000071
-0.14 , 361.625
-0.71 , 366.648000002
-0.6 , 371.671000004
-0.49 , 376.68200016
-0.94 , 381.705000162
-0.94 , 386.728000164
-1.17 , 391.752000093
-1.51 , 396.775000095
-1.84 , 401.799999952
-2.06 , 406.822999954
-2.29 , 411.847000122
-2.62 , 416.870000124
-2.62 , 421.893000126
-3.17 , 426.920000076
-4.14 , 431.943000078
-3.39 , 436.967000008
-3.17 , 441.99000001
-3.49 , 447.013000011
-3.93 , 452.038000107
-4.25 , 457.061000109
-4.04 , 462.085000038
-4.36 , 467.10800004
-5.0 , 472.131000042
-5.52 , 477.154000044
-5.52 , 482.177999973
-5.42 , 487.187000036
-5.84 , 492.210999966
-5.73 , 497.233999968
-6.15 , 502.256999969
-6.25 , 507.282000065
-6.25 , 512.305999994
-6.46 , 517.328999996
-6.56 , 522.351999998
-7.07 , 527.375
-7.07 , 532.393000126
-7.17 , 537.416000128
-8.08 , 542.43900013
-7.38 , 547.462000132
-7.48 , 552.486000061
-8.28 , 557.509000063
-7.78 , 562.536999941
-8.28 , 567.559999943
-8.58 , 572.582999945
-8.67 , 577.607000113
-8.28 , 582.630000114
-8.87 , 587.644999981
-9.26 , 592.667999983
-9.65 , 597.690999985
-9.65 , 602.713999987
-9.84 , 607.726999998
-9.94 , 612.75
-10.6 , 617.778000116
-10.6 , 622.801000118
-10.89 , 627.82400012
-10.79 , 632.847000122
-11.17 , 637.870000124
-11.45 , 642.896000147
-11.72 , 647.919000149
-11.54 , 652.942000151
-11.17 , 657.965000153
-11.82 , 662.988000154
-12.27 , 668.012000084
-12.18 , 673.039000034
-12.18 , 678.062000036
-12.27 , 683.085999966
-12.91 , 688.108999968
-12.73 , 693.133000135
-12.64 , 698.157999992
-12.46 , 703.180999994
-12.91 , 708.203999996
-13.53 , 713.226999998
-13.35 , 718.251000166
-13.44 , 723.274000168
-13.35 , 728.288000107
-13.79 , 733.311000109
-14.32 , 738.334000111
-14.23 , 743.357000113
-14.66 , 748.380000114
-14.66 , 753.399000168
-15.0 , 758.42200017
-14.32 , 763.445000172
-14.83 , 768.469000101
-14.83 , 773.492000103
-14.83 , 778.506000042
-15.17 , 783.531000137
-15.6 , 788.554000139
-15.51 , 793.577000141
-15.68 , 798.600000143
-15.85 , 803.623000145
-15.6 , 808.638999939
-15.93 , 813.661999941
-16.67 , 818.684999943
-16.59 , 823.709000111
-16.76 , 828.732000113
-16.67 , 833.759000063
-17.24 , 838.771000147
-17.08 , 843.794000149
-17.24 , 848.809999943
-17.16 , 853.832999945
-17.48 , 858.855999947
-17.4 , 863.871000051
-17.48 , 868.894000053
-17.48 , 873.917000055
-17.88 , 878.940000057
-17.88 , 883.963000059
-18.12 , 888.989000082
-18.36 , 894.012000084
-18.67 , 899.035000086
-18.59 , 904.058000088
-18.67 , 909.08100009
-18.83 , 914.105000019
-18.98 , 919.121000051
-18.91 , 924.144000053
-19.14 , 929.167999983
-19.06 , 934.190999985
-19.29 , 939.213999987
-19.6 , 944.223999977
-19.98 , 949.246999979
-19.68 , 954.269999981
-20.44 , 959.292999983
-19.91 , 1060.74500012
-16.43 , 1162.22900009
-6.87 , 1263.68400002
0.09 , 1365.15900016
9.15 , 1466.66100001
13.02 , 1471.68400002
16.56 , 1573.16199994
20.37 , 1578.18499994
24.26 , 1679.64900017
26.12 , 1684.67200017
28.95 , 1689.6960001
30.26 , 1694.72600007
32.13 , 1796.21399999
33.9 , 1801.23699999
36.37 , 1806.26300001
38.17 , 1811.28600001
38.79 , 1816.31200004
40.1 , 1821.33500004
40.44 , 1922.80299997
42.19 , 1927.82599998
45.24 , 1932.84300017
46.48 , 1937.87100005
47.77 , 1942.89600015
49.12 , 1947.92000008
50.05 , 1952.94300008
50.53 , 2054.42499995
52.0 , 2059.44099998
54.07 , 2064.46399999
55.7 , 2069.48699999
