"x1(PinA0)_x","x1(PinA0)_y"
0.01062,10.81933126,
0.01064,9.72304038,
0.01066,7.530458615,
0.01068,4.972446556,
0.0107,-0.1435775626,
0.01072,-2.336159328,
0.01074,-6.355892563,
0.01076,-8.548474329,
0.01078,-11.47191668,
0.0108,-12.20277727,
0.01082,-8.913904623,
0.01084,-4.894171387,
0.01086,-0.1435775626,
0.01088,3.510725379,
0.0109,7.530458615,
0.01092,8.626749498,
0.01094,11.18476156,
0.01096,10.08847067,
0.01098,9.357610086,
0.011,5.33787685,
0.01102,3.145295085,
0.01104,-1.605298739,
0.01106,-4.528741093,
0.01108,-8.548474329,
0.0111,-11.47191668,
0.01112,-11.10648639,
0.01114,-10.74105609,
0.01116,-7.086753152,
0.01118,-2.701589622,
0.0112,2.049004202,
0.01122,6.068737438,
0.01124,7.165028321,
0.01126,9.72304038,
0.01128,11.55019185,
0.0113,9.357610086,
0.01132,7.165028321,
0.01134,3.510725379,
0.01136,-0.1435775626,
0.01138,-3.797880504,
0.0114,-5.990462269,
0.01142,-9.644765211,
0.01144,-11.47191668,
0.01146,-10.74105609,
0.01148,-9.644765211,
0.0115,-4.528741093,
0.01152,0.9527133199,
0.01154,4.241585967,
0.01156,7.895888909,
0.01158,9.72304038,
0.0116,10.81933126,
0.01162,10.45390097,
0.01164,7.895888909,
0.01166,3.876155673,
0.01168,1.683573908,
0.0117,-1.605298739,
0.01172,-5.259601681,
0.01174,-8.548474329,
0.01176,-9.279334917,
0.01178,-12.56820756,
0.0118,-10.3756258,
0.01182,-5.259601681,
0.01184,-1.239868445,
0.01186,2.779864791,
0.01188,6.799598027,
0.0119,8.261319203,
0.01192,10.81933126,
0.01194,11.91562215,
0.01196,7.895888909,
0.01198,6.434167733,
0.012,2.049004202,
0.01202,-0.5090078568,
0.01204,-4.894171387,
0.01206,-7.452183446,
0.01208,-11.47191668,
0.0121,-11.83734698,
0.01212,-10.3756258,
0.01214,-7.81761374,
0.01216,-4.528741093,
0.01218,2.049004202,
0.0122,3.876155673,
0.01222,7.895888909,
0.01224,11.18476156,
0.01226,8.992179792,
0.01228,8.992179792,
0.0123,6.434167733,
0.01232,3.510725379,
0.01234,-0.1435775626,
0.01236,-1.970729033,
0.01238,-6.721322858,
0.0124,-9.644765211,
0.01242,-11.10648639,
0.01244,-12.20277727,
0.01246,-9.644765211,
0.01248,-3.797880504,
0.0125,0.9527133199,
0.01252,3.876155673,
0.01254,7.895888909,
0.01256,9.357610086,
0.01258,10.45390097,
0.0126,10.45390097,
0.01262,7.530458615,
0.01264,4.241585967,
0.01266,2.049004202,
0.01268,-0.8744381509,
0.0127,-3.797880504,
0.01272,-8.548474329,
0.01274,-11.83734698,
0.01276,-11.47191668,
0.01278,-10.01019551,
0.0128,-7.81761374,
0.01282,-2.701589622,
0.01284,3.145295085,
0.01286,6.068737438,
0.01288,8.992179792,
0.0129,10.81933126,
0.01292,10.08847067,
0.01294,9.357610086,
0.01296,6.434167733,
0.01298,3.145295085,
0.013,0.9527133199,
0.01302,-3.43245021,
0.01304,-7.452183446,
0.01306,-10.3756258,
0.01308,-11.47191668,
0.0131,-10.74105609,
0.01312,-7.452183446,
0.01314,-3.067019916,
0.01316,0.2218527316,
0.01318,5.703307144,
0.0132,7.895888909,
0.01322,9.72304038,
0.01324,10.81933126,
0.01326,9.72304038,
0.01328,8.626749498,
0.0133,4.241585967,
0.01332,2.049004202,
0.01334,-1.970729033,
0.01336,-4.528741093,
0.01338,-8.548474329,
0.0134,-12.93363786,
0.01342,-11.10648639,
0.01344,-8.913904623,
0.01346,-4.528741093,
0.01348,0.2218527316,
0.0135,3.876155673,
0.01352,7.530458615,
0.01354,9.72304038,
0.01356,10.81933126,
0.01358,9.72304038,
0.0136,8.261319203,
0.01362,6.068737438,
0.01364,2.049004202,
0.01366,0.2218527316,
0.01368,-2.701589622,
0.0137,-8.183044034,
0.01372,-10.3756258,
0.01374,-11.47191668,
0.01376,-10.74105609,
0.01378,-4.894171387,
0.0138,-2.701589622,
0.01382,2.779864791,
0.01384,6.799598027,
0.01386,8.261319203,
0.01388,9.72304038,
0.0139,11.18476156,
0.01392,8.261319203,
0.01394,6.799598027,
0.01396,4.972446556,
0.01398,0.5872830258,
0.014,-3.43245021,
0.01402,-5.990462269,
0.01404,-9.279334917,
0.01406,-11.83734698,
0.01408,-11.10648639,
0.0141,-7.086753152,
0.01412,-5.259601681,
0.01414,0.9527133199,
0.01416,5.703307144,
0.01418,7.165028321,
0.0142,10.81933126,
0.01422,10.45390097,
0.01424,9.357610086,
0.01426,7.530458615,
0.01428,4.972446556,
0.0143,0.5872830258,
0.01432,-0.8744381509,
0.01434,-5.259601681,
0.01436,-10.01019551,
0.01438,-11.10648639,
0.0144,-11.83734698,
0.01442,-8.548474329,
0.01444,-4.528741093,
0.01446,0.2218527316,
0.01448,3.876155673,
0.0145,7.895888909,
0.01452,9.357610086,
0.01454,9.357610086,
0.01456,11.18476156,
0.01458,8.261319203,
0.0146,6.068737438,
0.01462,3.510725379,
0.01464,-1.239868445,
0.01466,-3.797880504,
0.01468,-7.086753152,
0.0147,-11.10648639,
0.01472,-12.20277727,
0.01474,-10.3756258,
0.01476,-6.721322858,
0.01478,-3.43245021,
0.0148,3.145295085,
0.01482,6.068737438,
0.01484,8.992179792,
0.01486,9.72304038,
0.01488,9.357610086,
0.0149,10.08847067,
0.01492,7.165028321,
0.01494,3.510725379,
0.01496,1.318143614,
0.01498,-2.336159328,
0.015,-5.625031975,
0.01502,-9.279334917,
0.01504,-11.10648639,
0.01506,-13.29906815,
0.01508,-8.913904623,
0.0151,-4.894171387,
0.01512,0.9527133199,
0.01514,5.33787685,
0.01516,7.895888909,
0.01518,10.08847067,
0.0152,11.18476156,
0.01522,10.08847067,
0.01524,6.799598027,
0.01526,6.068737438,
0.01528,2.049004202,
0.0153,-0.5090078568,
0.01532,-4.894171387,
0.01534,-8.548474329,
0.01536,-12.93363786,
0.01538,-12.20277727,
0.0154,-9.644765211,
0.01542,-6.355892563,
0.01544,-0.8744381509,
0.01546,2.779864791,
0.01548,5.703307144,
0.0155,10.45390097,
0.01552,10.08847067,
0.01554,10.81933126,
0.01556,9.72304038,
0.01558,7.530458615,
0.0156,3.510725379,
0.01562,0.2218527316,
0.01564,-3.067019916,
0.01566,-7.086753152,
0.01568,-10.01019551,
0.0157,-11.47191668,
0.01572,-11.10648639,
0.01574,-7.452183446,
0.01576,-3.067019916,
0.01578,1.683573908,
0.0158,5.703307144,
0.01582,8.261319203,
0.01584,10.45390097,
0.01586,10.45390097,
0.01588,10.45390097,
0.0159,7.895888909,
0.01592,4.972446556,
0.01594,0.9527133199,
0.01596,-0.8744381509,
0.01598,-4.894171387,
0.016,-9.644765211,
0.01602,-11.10648639,
0.01604,-12.20277727,
0.01606,-8.548474329,
0.01608,-5.259601681,
0.0161,-1.605298739,
0.01612,4.241585967,
0.01614,7.895888909,
0.01616,9.357610086,
0.01618,9.72304038,
0.0162,8.992179792,
0.01622,7.530458615,
0.01624,5.33787685,
0.01626,2.779864791,
0.01628,-0.8744381509,
0.0163,-3.797880504,
0.01632,-9.644765211,
0.01634,-10.74105609,
0.01636,-12.56820756,
0.01638,-10.01019551,
0.0164,-6.721322858,
0.01642,-2.701589622,
0.01644,2.049004202,
0.01646,6.068737438,
0.01648,8.261319203,
0.0165,9.72304038,
0.01652,10.45390097,
0.01654,9.72304038,
0.01656,6.068737438,
0.01658,3.145295085,
0.0166,1.318143614,
0.01662,-3.43245021,
0.01664,-7.452183446,
0.01666,-9.644765211,
0.01668,-11.83734698,
0.0167,-11.47191668,
0.01672,-8.183044034,
0.01674,-4.163310798,
0.01676,0.2218527316,
0.01678,4.972446556,
0.0168,8.261319203,
0.01682,8.992179792,
0.01684,10.81933126,
0.01686,10.08847067,
0.01688,7.530458615,
0.0169,4.607016262,
0.01692,0.9527133199,
0.01694,-2.701589622,
0.01696,-4.894171387,
0.01698,-9.279334917,
0.017,-11.47191668,
0.01702,-11.47191668,
0.01704,-10.01019551,
0.01706,-5.625031975,
0.01708,0.2218527316,
0.0171,2.049004202,
0.01712,5.703307144,
0.01714,9.357610086,
0.01716,8.992179792,
0.01718,10.08847067,
0.0172,8.261319203,
0.01722,5.703307144,
0.01724,1.683573908,
0.01726,-0.8744381509,
0.01728,-3.797880504,
0.0173,-8.183044034,
0.01732,-11.47191668,
0.01734,-11.83734698,
0.01736,-10.3756258,
0.01738,-6.721322858,
0.0174,-2.701589622,
0.01742,2.049004202,
0.01744,6.799598027,
0.01746,8.261319203,
0.01748,9.72304038,
0.0175,11.55019185,
0.01752,8.626749498,
0.01754,6.434167733,
0.01756,4.241585967,
0.01758,0.2218527316,
0.0176,-1.605298739,
0.01762,-5.625031975,
0.01764,-9.279334917,
0.01766,-12.56820756,
0.01768,-11.47191668,
0.0177,-9.279334917,
0.01772,-5.259601681,
0.01774,0.2218527316,
0.01776,4.241585967,
0.01778,7.165028321,
0.0178,10.08847067,
0.01782,9.357610086,
0.01784,10.45390097,
0.01786,8.626749498,
0.01788,3.510725379,
0.0179,1.683573908,
0.01792,-1.239868445,
0.01794,-4.163310798,
0.01796,-9.279334917,
0.01798,-9.644765211,
0.018,-11.47191668,
0.01802,-9.279334917,
0.01804,-5.625031975,
0.01806,-1.605298739,
0.01808,3.145295085,
0.0181,7.530458615,
0.01812,8.626749498,
0.01814,8.992179792,
0.01816,10.81933126,
0.01818,9.357610086,
0.0182,5.703307144,
0.01822,2.414434497,
0.01824,-0.5090078568,
0.01826,-4.528741093,
0.01828,-6.355892563,
0.0183,-11.10648639,
0.01832,-12.93363786,
0.01834,-10.74105609,
0.01836,-7.81761374,
0.01838,-3.067019916,
0.0184,2.414434497,
0.01842,5.703307144,
0.01844,7.165028321,
0.01846,10.45390097,
0.01848,10.08847067,
0.0185,10.08847067,
0.01852,7.895888909,
0.01854,4.241585967,
0.01856,2.049004202,
0.01858,-1.970729033,
0.0186,-7.086753152,
0.01862,-8.913904623,
0.01864,-11.47191668,
0.01866,-11.83734698,
0.01868,-9.279334917,
0.0187,-5.625031975,
0.01872,-0.8744381509,
0.01874,4.607016262,
0.01876,7.895888909,
0.01878,8.992179792,
0.0188,12.28105244,
0.01882,10.45390097,
0.01884,7.895888909,
0.01886,5.33787685,
0.01888,2.049004202,
0.0189,-1.239868445,
0.01892,-3.797880504,
0.01894,-7.81761374,
0.01896,-11.47191668,
0.01898,-11.10648639,
0.019,-9.644765211,
0.01902,-7.452183446,
0.01904,-0.8744381509,
0.01906,2.414434497,
0.01908,5.703307144,
0.0191,7.895888909,
0.01912,10.08847067,
0.01914,10.81933126,
0.01916,10.08847067,
0.01918,6.799598027,
0.0192,3.145295085,
0.01922,0.5872830258,
0.01924,-2.336159328,
0.01926,-7.81761374,
0.01928,-8.913904623,
0.0193,-12.20277727,
0.01932,-10.74105609,
0.01934,-8.183044034,
0.01936,-4.163310798,
0.01938,-0.8744381509,
0.0194,4.972446556,
0.01942,7.895888909,
0.01944,10.81933126,
0.01946,10.81933126,
0.01948,10.08847067,
0.0195,7.165028321,
0.01952,4.607016262,
0.01954,0.5872830258,
0.01956,-2.701589622,
0.01958,-4.894171387,
0.0196,-8.913904623,
0.01962,-11.47191668,
0.01964,-11.47191668,
0.01966,-11.10648639,
0.01968,-6.721322858,
0.0197,-0.1435775626,
0.01972,4.241585967,
0.01974,6.434167733,
0.01976,9.357610086,
0.01978,11.55019185,
0.0198,8.992179792,
0.01982,7.895888909,
0.01984,6.068737438,
0.01986,2.049004202,
0.01988,-0.1435775626,
0.0199,-3.43245021,
0.01992,-7.452183446,
0.01994,-9.644765211,
0.01996,-11.47191668,
0.01998,-10.3756258,
0.02,-6.721322858,
0.02002,-3.43245021,
0.02004,0.5872830258,
0.02006,6.434167733,
0.02008,9.357610086,
0.0201,10.08847067,
0.02012,12.28105244,
0.02014,8.992179792,
0.02016,6.068737438,
0.02018,4.241585967,
0.0202,0.9527133199,
0.02022,-3.067019916,
0.02024,-6.355892563,
0.02026,-10.3756258,
0.02028,-11.10648639,
0.0203,-11.10648639,
0.02032,-9.279334917,
0.02034,-4.894171387,
0.02036,0.2218527316,
0.02038,4.241585967,
0.0204,7.165028321,
0.02042,10.08847067,
0.02044,10.45390097,
0.02046,9.72304038,
0.02048,7.895888909,
0.0205,4.607016262,
0.02052,1.318143614,
0.02054,-1.239868445,
0.02056,-5.625031975,
0.02058,-7.086753152,
0.0206,-11.10648639,
0.02062,-11.83734698,
0.02064,-10.01019551,
0.02066,-7.086753152,
0.02068,-1.239868445,
0.0207,3.510725379,
0.02072,7.165028321,
0.02074,9.357610086,
0.02076,10.08847067,
0.02078,9.72304038,
0.0208,7.530458615,
0.02082,5.33787685,
0.02084,2.414434497,
0.02086,-0.8744381509,
0.02088,-2.701589622,
0.0209,-7.81761374,
0.02092,-11.83734698,
0.02094,-11.83734698,
0.02096,-10.3756258,
0.02098,-7.81761374,
0.021,-3.067019916,
0.02102,0.9527133199,
0.02104,3.876155673,
0.02106,7.530458615,
0.02108,9.357610086,
0.0211,10.08847067,
0.02112,10.08847067,
0.02114,7.165028321,
0.02116,3.510725379,
0.02118,0.5872830258,
0.0212,-3.067019916,
0.02122,-6.721322858,
0.02124,-10.01019551,
0.02126,-12.20277727,
0.02128,-12.20277727,
0.0213,-8.913904623,
0.02132,-5.990462269,
0.02134,-0.8744381509,
0.02136,3.510725379,
0.02138,6.799598027,
0.0214,8.261319203,
0.02142,8.261319203,
0.02144,10.08847067,
0.02146,6.799598027,
0.02148,4.241585967,
0.0215,2.049004202,
0.02152,-1.239868445,
0.02154,-4.163310798,
0.02156,-7.086753152,
0.02158,-11.83734698,
0.0216,-12.20277727,
0.02162,-10.01019551,
0.02164,-6.355892563,
0.02166,-3.797880504,
0.02168,3.510725379,
0.0217,5.703307144,
0.02172,7.895888909,
0.02174,9.72304038,
0.02176,9.72304038,
0.02178,8.626749498,
0.0218,7.165028321,
0.02182,1.683573908,
0.02184,-0.5090078568,
0.02186,-3.067019916,
0.02188,-7.086753152,
0.0219,-11.10648639,
0.02192,-13.66449845,
0.02194,-11.83734698,
0.02196,-9.279334917,
0.02198,-3.797880504,
0.022,0.5872830258,
0.02202,3.145295085,
0.02204,7.895888909,
0.02206,8.992179792,
0.02208,9.72304038,
0.0221,9.357610086,
0.02212,7.165028321,
0.02214,3.510725379,
0.02216,1.318143614,
0.02218,-3.43245021,
0.0222,-7.086753152,
0.02222,-9.279334917,
0.02224,-11.47191668,
