"x1(PinA0)_x","x1(PinA0)_y"
0.00451,-1.674014252,
0.00452,0.5185675132,
0.00453,-0.9431536634,
0.00454,-2.40487484,
0.00455,-1.674014252,
0.00456,-3.135735428,
0.00457,-4.232026311,
0.00458,-3.501165723,
0.00459,-3.866596017,
0.0046,-3.135735428,
0.00461,3.807440161,
0.00462,0.8839978074,
0.00463,3.807440161,
0.00464,0.1531372191,
0.00465,5.269161337,
0.00466,5.269161337,
0.00467,-2.039444546,
0.00468,2.345718984,
0.00469,3.076579572,
0.0047,-2.40487484,
0.00471,4.172870455,
0.00472,2.711149278,
0.00473,-3.866596017,
0.00474,1.614858396,
0.00475,-5.693747488,
0.00476,0.5185675132,
0.00477,-6.79003837,
0.00478,-5.328317193,
0.00479,-6.059177782,
0.0048,-4.962886899,
0.00481,0.8839978074,
0.00482,-2.039444546,
0.00483,-5.328317193,
0.00484,-2.039444546,
0.00485,-3.501165723,
0.00486,-2.40487484,
0.00487,-2.039444546,
0.00488,-0.5777233693,
0.00489,-1.308583958,
0.0049,0.1531372191,
0.00491,0.1531372191,
0.00492,0.8839978074,
0.00493,1.614858396,
0.00494,2.345718984,
0.00495,1.249428102,
0.00496,1.98028869,
0.00497,1.249428102,
0.00498,2.711149278,
0.00499,1.249428102,
0.005,1.249428102,
0.00501,0.1531372191,
0.00502,0.8839978074,
0.00503,0.1531372191,
0.00504,-1.308583958,
0.00505,-0.9431536634,
0.00506,0.1531372191,
0.00507,-0.9431536634,
0.00508,-0.5777233693,
0.00509,-0.9431536634,
0.0051,-0.9431536634,
0.00511,-0.5777233693,
0.00512,0.1531372191,
0.00513,0.5185675132,
0.00514,0.5185675132,
0.00515,0.5185675132,
0.00516,0.8839978074,
0.00517,-1.308583958,
0.00518,1.249428102,
0.00519,-0.5777233693,
0.0052,-0.5777233693,
0.00521,-0.5777233693,
0.00522,0.5185675132,
0.00523,1.249428102,
0.00524,0.5185675132,
0.00525,0.8839978074,
0.00526,1.614858396,
0.00527,1.614858396,
0.00528,1.98028869,
0.00529,0.8839978074,
0.0053,1.98028869,
0.00531,3.076579572,
0.00532,3.076579572,
0.00533,1.614858396,
0.00534,1.614858396,
0.00535,1.249428102,
0.00536,1.249428102,
0.00537,1.249428102,
0.00538,-0.5777233693,
0.00539,-0.5777233693,
0.0054,0.1531372191,
0.00541,-0.2122930751,
0.00542,-0.2122930751,
0.00543,-0.9431536634,
0.00544,0.5185675132,
0.00545,0.1531372191,
0.00546,0.1531372191,
0.00547,-0.9431536634,
0.00548,-0.5777233693,
0.00549,-2.40487484,
0.0055,-0.5777233693,
0.00551,-3.135735428,
0.00552,-1.674014252,
0.00553,-2.039444546,
0.00554,-0.5777233693,
0.00555,-3.501165723,
0.00556,0.8839978074,
0.00557,1.249428102,
0.00558,1.249428102,
0.00559,-2.40487484,
0.0056,-1.308583958,
0.00561,3.076579572,
0.00562,5.269161337,
0.00563,-0.5777233693,
0.00564,-0.5777233693,
0.00565,2.711149278,
0.00566,3.076579572,
0.00567,-4.232026311,
0.00568,-2.770305134,
0.00569,0.1531372191,
0.0057,-3.866596017,
0.00571,-4.232026311,
0.00572,0.8839978074,
0.00573,-3.501165723,
0.00574,-1.308583958,
0.00575,0.1531372191,
0.00576,-3.501165723,
0.00577,-5.693747488,
0.00578,-2.40487484,
0.00579,-6.79003837,
0.0058,-4.597456605,
0.00581,-5.693747488,
0.00582,-0.2122930751,
0.00583,-1.674014252,
0.00584,-0.5777233693,
0.00585,0.1531372191,
0.00586,-0.9431536634,
0.00587,-0.5777233693,
0.00588,0.5185675132,
0.00589,0.1531372191,
0.0059,2.345718984,
0.00591,0.1531372191,
0.00592,1.614858396,
0.00593,1.98028869,
0.00594,1.98028869,
0.00595,1.249428102,
0.00596,1.249428102,
0.00597,0.5185675132,
0.00598,1.249428102,
0.00599,-0.2122930751,
0.006,-0.2122930751,
0.00601,-1.308583958,
0.00602,-0.5777233693,
0.00603,-1.674014252,
0.00604,-0.9431536634,
0.00605,-0.9431536634,
0.00606,-1.674014252,
0.00607,-0.9431536634,
0.00608,-0.9431536634,
0.00609,-1.308583958,
0.0061,-1.674014252,
0.00611,-1.308583958,
0.00612,0.1531372191,
0.00613,0.5185675132,
0.00614,0.1531372191,
0.00615,0.5185675132,
0.00616,-0.2122930751,
0.00617,0.1531372191,
0.00618,0.8839978074,
0.00619,-0.5777233693,
0.0062,0.8839978074,
0.00621,-0.2122930751,
0.00622,0.1531372191,
0.00623,0.5185675132,
0.00624,1.249428102,
0.00625,0.8839978074,
0.00626,1.614858396,
0.00627,1.249428102,
0.00628,2.345718984,
0.00629,2.345718984,
0.0063,0.8839978074,
0.00631,1.249428102,
0.00632,1.614858396,
0.00633,-0.5777233693,
0.00634,0.1531372191,
0.00635,-0.2122930751,
0.00636,0.1531372191,
0.00637,-0.5777233693,
0.00638,-0.2122930751,
0.00639,0.1531372191,
0.0064,0.8839978074,
0.00641,0.5185675132,
0.00642,0.1531372191,
0.00643,0.1531372191,
0.00644,-0.9431536634,
0.00645,-1.308583958,
0.00646,-0.9431536634,
0.00647,-1.674014252,
0.00648,-0.5777233693,
0.00649,-2.40487484,
0.0065,-1.674014252,
0.00651,-3.866596017,
0.00652,-2.770305134,
0.00653,-1.308583958,
0.00654,-0.9431536634,
0.00655,-0.5777233693,
0.00656,1.98028869,
0.00657,3.076579572,
0.00658,-1.674014252,
0.00659,-1.674014252,
0.0066,-0.2122930751,
0.00661,3.442009867,
0.00662,4.172870455,
0.00663,0.8839978074,
0.00664,-4.232026311,
0.00665,1.98028869,
0.00666,-3.135735428,
0.00667,-1.674014252,
0.00668,-1.308583958,
0.00669,1.249428102,
0.0067,-2.770305134,
0.00671,-0.5777233693,
0.00672,-0.9431536634,
0.00673,-5.328317193,
0.00674,0.8839978074,
0.00675,1.98028869,
0.00676,-5.693747488,
0.00677,-5.693747488,
0.00678,-1.308583958,
0.00679,-2.770305134,
0.0068,-0.9431536634,
0.00681,-1.674014252,
0.00682,0.8839978074,
0.00683,-1.308583958,
0.00684,-0.5777233693,
0.00685,-0.9431536634,
0.00686,0.1531372191,
0.00687,1.249428102,
0.00688,1.249428102,
0.00689,1.98028869,
0.0069,2.345718984,
0.00691,1.614858396,
0.00692,1.249428102,
0.00693,1.249428102,
0.00694,0.5185675132,
0.00695,-0.5777233693,
0.00696,1.614858396,
0.00697,-0.5777233693,
0.00698,-0.5777233693,
0.00699,-0.5777233693,
0.007,-1.308583958,
0.00701,-0.5777233693,
0.00702,-1.308583958,
0.00703,-2.40487484,
0.00704,-0.9431536634,
0.00705,-0.2122930751,
0.00706,-0.2122930751,
0.00707,-0.2122930751,
0.00708,-0.9431536634,
0.00709,0.1531372191,
0.0071,0.8839978074,
0.00711,0.5185675132,
0.00712,0.5185675132,
0.00713,-0.5777233693,
0.00714,1.98028869,
0.00715,0.5185675132,
0.00716,0.8839978074,
0.00717,1.249428102,
0.00718,0.5185675132,
0.00719,-0.2122930751,
0.0072,1.614858396,
0.00721,1.249428102,
0.00722,3.442009867,
0.00723,1.98028869,
0.00724,1.614858396,
0.00725,1.249428102,
0.00726,3.442009867,
0.00727,1.614858396,
0.00728,1.614858396,
0.00729,0.8839978074,
0.0073,0.1531372191,
0.00731,-0.5777233693,
0.00732,-0.2122930751,
0.00733,-0.9431536634,
0.00734,-0.2122930751,
0.00735,0.5185675132,
0.00736,-0.5777233693,
0.00737,-0.5777233693,
0.00738,0.1531372191,
0.00739,-1.308583958,
0.0074,-0.9431536634,
0.00741,-1.674014252,
0.00742,-0.9431536634,
0.00743,-2.039444546,
0.00744,-1.308583958,
0.00745,-0.5777233693,
0.00746,0.1531372191,
0.00747,-1.674014252,
0.00748,-1.308583958,
0.00749,-3.866596017,
0.0075,2.711149278,
0.00751,3.076579572,
0.00752,3.076579572,
0.00753,-0.5777233693,
0.00754,4.172870455,
0.00755,3.442009867,
0.00756,4.172870455,
0.00757,5.634591632,
0.00758,-2.039444546,
0.00759,-2.770305134,
0.0076,-3.866596017,
0.00761,0.5185675132,
0.00762,0.5185675132,
0.00763,-4.232026311,
0.00764,-2.770305134,
0.00765,2.345718984,
0.00766,-1.308583958,
0.00767,-4.962886899,
0.00768,-1.308583958,
0.00769,1.614858396,
0.0077,-0.2122930751,
0.00771,-4.962886899,
0.00772,-3.866596017,
0.00773,-4.232026311,
0.00774,-0.2122930751,
0.00775,-4.232026311,
0.00776,-3.501165723,
0.00777,-1.308583958,
0.00778,-1.308583958,
0.00779,-2.039444546,
0.0078,-0.2122930751,
0.00781,-0.9431536634,
0.00782,0.5185675132,
0.00783,0.8839978074,
0.00784,1.614858396,
0.00785,-0.5777233693,
0.00786,2.345718984,
0.00787,1.249428102,
0.00788,3.076579572,
0.00789,1.98028869,
0.0079,2.345718984,
0.00791,1.614858396,
0.00792,1.98028869,
0.00793,-0.5777233693,
0.00794,-0.9431536634,
0.00795,0.1531372191,
0.00796,0.5185675132,
0.00797,-0.9431536634,
0.00798,-0.2122930751,
0.00799,-1.674014252,
0.008,-1.308583958,
0.00801,-2.039444546,
0.00802,-0.5777233693,
0.00803,-2.039444546,
0.00804,1.249428102,
0.00805,-0.2122930751,
0.00806,0.1531372191,
0.00807,1.249428102,
0.00808,0.5185675132,
0.00809,1.249428102,
0.0081,1.249428102,
0.00811,-0.2122930751,
0.00812,0.1531372191,
0.00813,0.5185675132,
0.00814,0.8839978074,
0.00815,1.249428102,
0.00816,1.98028869,
0.00817,0.8839978074,
0.00818,1.98028869,
0.00819,1.98028869,
0.0082,1.98028869,
0.00821,1.614858396,
0.00822,3.076579572,
0.00823,0.5185675132,
0.00824,1.614858396,
0.00825,0.5185675132,
0.00826,0.8839978074,
0.00827,1.249428102,
0.00828,0.8839978074,
0.00829,-0.2122930751,
0.0083,1.614858396,
0.00831,-0.5777233693,
0.00832,0.8839978074,
0.00833,-1.308583958,
0.00834,-0.2122930751,
0.00835,-0.2122930751,
0.00836,-0.2122930751,
0.00837,0.1531372191,
0.00838,-0.9431536634,
0.00839,-0.5777233693,
0.0084,-2.40487484,
0.00841,-0.5777233693,
0.00842,-1.674014252,
0.00843,-3.135735428,
0.00844,-2.039444546,
0.00845,-1.674014252,
0.00846,-3.135735428,
0.00847,-1.308583958,
0.00848,-2.40487484,
0.00849,3.076579572,
0.0085,4.172870455,
0.00851,2.345718984,
0.00852,0.5185675132,
0.00853,3.442009867,
0.00854,4.172870455,
0.00855,4.172870455,
0.00856,0.5185675132,
0.00857,1.614858396,
0.00858,0.5185675132,
0.00859,-3.866596017,
0.0086,-3.501165723,
0.00861,0.5185675132,
0.00862,2.711149278,
0.00863,-2.039444546,
0.00864,-6.79003837,
0.00865,-3.866596017,
0.00866,-5.693747488,
0.00867,-8.251759547,
0.00868,-1.308583958,
0.00869,-6.79003837,
0.0087,-3.866596017,
0.00871,-1.308583958,
0.00872,-0.2122930751,
0.00873,-2.40487484,
0.00874,-0.5777233693,
0.00875,-2.770305134,
0.00876,-1.674014252,
0.00877,-1.308583958,
0.00878,0.5185675132,
0.00879,0.8839978074,
0.0088,0.5185675132,
0.00881,1.249428102,
0.00882,0.5185675132,
0.00883,0.8839978074,
0.00884,1.98028869,
0.00885,0.5185675132,
0.00886,1.614858396,
0.00887,0.5185675132,
0.00888,1.249428102,
0.00889,-0.2122930751,
0.0089,-0.2122930751,
0.00891,-1.308583958,
0.00892,0.5185675132,
0.00893,-1.308583958,
0.00894,-1.308583958,
0.00895,-1.308583958,
0.00896,-1.674014252,
0.00897,-2.40487484,
0.00898,-0.5777233693,
0.00899,-1.674014252,
0.009,-1.674014252,
0.00901,-0.2122930751,
0.00902,-0.2122930751,
0.00903,-1.308583958,
0.00904,0.8839978074,
0.00905,0.1531372191,
0.00906,1.249428102,
0.00907,0.5185675132,
0.00908,0.5185675132,
0.00909,-0.9431536634,
0.0091,1.614858396,
0.00911,1.249428102,
0.00912,0.8839978074,
0.00913,0.8839978074,
0.00914,-0.2122930751,
0.00915,0.1531372191,
0.00916,1.98028869,
0.00917,0.5185675132,
0.00918,1.98028869,
0.00919,0.5185675132,
0.0092,1.614858396,
0.00921,1.98028869,
0.00922,1.614858396,
0.00923,0.1531372191,
0.00924,1.98028869,
0.00925,0.5185675132,
0.00926,1.614858396,
0.00927,-0.5777233693,
0.00928,0.1531372191,
0.00929,0.5185675132,
0.0093,0.5185675132,
0.00931,0.1531372191,
0.00932,0.8839978074,
0.00933,-0.5777233693,
0.00934,0.1531372191,
0.00935,-0.9431536634,
0.00936,-1.674014252,
0.00937,-1.674014252,
0.00938,-1.674014252,
0.00939,-0.5777233693,
0.0094,-1.674014252,
0.00941,-0.9431536634,
0.00942,-0.2122930751,
0.00943,-2.039444546,
0.00944,-2.039444546,
0.00945,-3.866596017,
0.00946,2.711149278,
0.00947,3.442009867,
0.00948,1.98028869,
0.00949,4.903731043,
0.0095,0.1531372191,
0.00951,-1.674014252,
0.00952,3.442009867,
0.00953,3.442009867,
0.00954,2.711149278,
0.00955,-1.308583958,
0.00956,-3.135735428,
0.00957,0.8839978074,
0.00958,3.807440161,
0.00959,0.5185675132,
0.0096,-3.501165723,
0.00961,1.98028869,
0.00962,0.8839978074,
0.00963,-6.79003837,
0.00964,-0.5777233693,
0.00965,0.5185675132,
0.00966,-6.424608076,
0.00967,-6.424608076,
0.00968,0.1531372191,
0.00969,-1.674014252,
0.0097,-0.2122930751,
0.00971,-4.597456605,
0.00972,-2.039444546,
0.00973,-1.308583958,
0.00974,0.5185675132,
0.00975,-0.2122930751,
0.00976,0.1531372191,
0.00977,1.249428102,
0.00978,1.614858396,
0.00979,0.8839978074,
0.0098,1.249428102,
0.00981,1.249428102,
0.00982,2.345718984,
0.00983,0.1531372191,
0.00984,2.345718984,
0.00985,0.1531372191,
0.00986,0.8839978074,
0.00987,0.1531372191,
0.00988,0.5185675132,
0.00989,-0.2122930751,
0.0099,0.1531372191,
0.00991,-2.039444546,
0.00992,-0.9431536634,
0.00993,-2.039444546,
0.00994,-0.9431536634,
0.00995,-1.308583958,
0.00996,-0.5777233693,
0.00997,-1.308583958,
0.00998,-0.5777233693,
0.00999,-0.5777233693,
0.01,-0.2122930751,
0.01001,-0.5777233693,
0.01002,1.249428102,
0.01003,0.5185675132,
0.01004,1.249428102,
0.01005,-0.5777233693,
0.01006,1.614858396,
0.01007,0.8839978074,
0.01008,1.249428102,
0.01009,0.1531372191,
0.0101,1.98028869,
0.01011,0.8839978074,
0.01012,1.614858396,
0.01013,0.5185675132,
0.01014,2.345718984,
0.01015,1.249428102,
0.01016,0.8839978074,
0.01017,1.98028869,
0.01018,2.711149278,
0.01019,1.98028869,
0.0102,0.8839978074,
0.01021,1.249428102,
0.01022,1.249428102,
0.01023,2.711149278,
0.01024,1.614858396,
0.01025,-0.9431536634,
0.01026,-0.2122930751,
0.01027,0.5185675132,
0.01028,-0.2122930751,
0.01029,-0.9431536634,
0.0103,-0.5777233693,
0.01031,-0.9431536634,
0.01032,-0.2122930751,
0.01033,-1.308583958,
0.01034,-0.9431536634,
0.01035,-0.9431536634,
0.01036,-0.9431536634,
0.01037,-2.770305134,
0.01038,-2.039444546,
0.01039,-3.501165723,
0.0104,-0.9431536634,
0.01041,-3.135735428,
0.01042,1.614858396,
0.01043,2.345718984,
0.01044,4.903731043,
0.01045,3.442009867,
0.01046,-1.308583958,
0.01047,5.269161337,
0.01048,-0.9431536634,
0.01049,-2.039444546,
0.0105,-2.40487484,
0.01051,6.000021926,
0.01052,-0.9431536634,
0.01053,2.711149278,
0.01054,1.614858396,
0.01055,1.98028869,
0.01056,1.249428102,
0.01057,-3.866596017,
0.01058,-4.232026311,
0.01059,-6.424608076,
0.0106,3.807440161,
0.01061,-4.962886899,
0.01062,-5.328317193,
0.01063,-1.674014252,
0.01064,-0.9431536634,
0.01065,-0.2122930751,
0.01066,-2.770305134,
0.01067,-2.40487484,
0.01068,-2.40487484,
0.01069,-0.9431536634,
0.0107,-0.2122930751,
0.01071,-1.308583958,
0.01072,0.5185675132,
0.01073,-0.2122930751,
0.01074,1.614858396,
0.01075,1.614858396,
0.01076,1.98028869,
0.01077,1.614858396,
0.01078,1.98028869,
0.01079,0.5185675132,
