"x1(PinA0)_x","x1(PinA0)_y"
0.00363,-0.860084049,
0.00364,0.2362068335,
0.00365,-1.225514343,
0.00366,1.332497716,
0.00367,-0.4946537548,
0.00368,-0.860084049,
0.00369,-0.860084049,
0.0037,-0.4946537548,
0.00371,-1.225514343,
0.00372,0.2362068335,
0.00373,-1.590944637,
0.00374,-0.1292234606,
0.00375,-0.1292234606,
0.00376,-0.1292234606,
0.00377,-1.590944637,
0.00378,-0.860084049,
0.00379,-1.225514343,
0.0038,-0.1292234606,
0.00381,-0.860084049,
0.00382,-0.860084049,
0.00383,-0.860084049,
0.00384,0.2362068335,
0.00385,-0.4946537548,
0.00386,-0.4946537548,
0.00387,-0.860084049,
0.00388,0.2362068335,
0.00389,-1.225514343,
0.0039,-1.956374931,
0.00391,-0.860084049,
0.00392,-0.860084049,
0.00393,-3.052665814,
0.00394,-0.1292234606,
0.00395,0.6016371277,
0.00396,-0.860084049,
0.00397,0.6016371277,
0.00398,-2.321805226,
0.00399,-3.418096108,
0.004,0.6016371277,
0.00401,-1.956374931,
0.00402,-2.321805226,
0.00403,-0.1292234606,
0.00404,2.428788599,
0.00405,-3.783526402,
0.00406,1.332497716,
0.00407,-4.514386991,
0.00408,0.2362068335,
0.00409,-4.148956697,
0.0041,-0.860084049,
0.00411,-1.225514343,
0.00412,-1.590944637,
0.00413,1.332497716,
0.00414,-4.879817285,
0.00415,-2.68723552,
0.00416,-4.514386991,
0.00417,-2.321805226,
0.00418,-4.514386991,
0.00419,-3.052665814,
0.0042,-4.879817285,
0.00421,-3.418096108,
0.00422,0.2362068335,
0.00423,0.2362068335,
0.00424,-3.418096108,
0.00425,-5.610677873,
0.00426,-3.418096108,
0.00427,-2.68723552,
0.00428,-1.590944637,
0.00429,-3.783526402,
0.0043,-0.4946537548,
0.00431,-1.956374931,
0.00432,-1.956374931,
0.00433,-0.1292234606,
0.00434,0.6016371277,
0.00435,-4.879817285,
0.00436,0.6016371277,
0.00437,-0.860084049,
0.00438,-3.052665814,
0.00439,-4.879817285,
0.0044,-1.956374931,
0.00441,-6.706968756,
0.00442,-3.418096108,
0.00443,-4.514386991,
0.00444,-0.4946537548,
0.00445,-3.052665814,
0.00446,-2.321805226,
0.00447,-5.245247579,
0.00448,-1.590944637,
0.00449,-1.956374931,
0.0045,-1.956374931,
0.00451,-3.052665814,
0.00452,-2.321805226,
0.00453,-0.4946537548,
0.00454,-3.418096108,
0.00455,-7.437829344,
0.00456,-3.052665814,
0.00457,-4.514386991,
0.00458,-2.321805226,
0.00459,-6.341538462,
0.0046,-2.321805226,
0.00461,-3.783526402,
0.00462,0.2362068335,
0.00463,-0.860084049,
0.00464,-0.1292234606,
0.00465,-3.783526402,
0.00466,-6.706968756,
0.00467,-1.590944637,
0.00468,-3.052665814,
0.00469,-2.321805226,
0.0047,-1.225514343,
0.00471,-0.4946537548,
0.00472,-1.590944637,
0.00473,-4.514386991,
0.00474,-4.514386991,
0.00475,0.2362068335,
0.00476,-5.245247579,
0.00477,-2.321805226,
0.00478,-3.418096108,
0.00479,-3.418096108,
0.0048,-0.860084049,
0.00481,-3.418096108,
0.00482,-1.590944637,
0.00483,-0.4946537548,
0.00484,-1.590944637,
0.00485,-3.052665814,
0.00486,1.332497716,
0.00487,-0.1292234606,
0.00488,-1.590944637,
0.00489,-1.590944637,
0.0049,-2.321805226,
0.00491,-0.860084049,
0.00492,-1.225514343,
0.00493,-1.956374931,
0.00494,-2.321805226,
0.00495,-1.590944637,
0.00496,0.6016371277,
0.00497,-0.4946537548,
0.00498,0.6016371277,
0.00499,-2.68723552,
0.005,2.428788599,
0.00501,-0.860084049,
0.00502,-0.860084049,
0.00503,-1.956374931,
0.00504,-1.225514343,
0.00505,-2.68723552,
0.00506,-0.1292234606,
0.00507,-0.1292234606,
0.00508,0.2362068335,
0.00509,-0.860084049,
0.0051,-0.1292234606,
0.00511,-0.860084049,
0.00512,-1.225514343,
0.00513,-0.860084049,
0.00514,0.9670674219,
0.00515,-0.4946537548,
0.00516,-1.590944637,
0.00517,-0.4946537548,
0.00518,-0.860084049,
0.00519,-0.860084049,
0.0052,-0.1292234606,
0.00521,-0.860084049,
0.00522,0.2362068335,
0.00523,-0.1292234606,
0.00524,-0.4946537548,
0.00525,-0.860084049,
0.00526,0.6016371277,
0.00527,0.2362068335,
0.00528,0.9670674219,
0.00529,-0.1292234606,
0.0053,-0.1292234606,
0.00531,-0.1292234606,
0.00532,0.9670674219,
0.00533,-0.4946537548,
0.00534,1.332497716,
0.00535,1.332497716,
0.00536,0.6016371277,
0.00537,0.6016371277,
0.00538,1.69792801,
0.00539,0.9670674219,
0.0054,2.063358304,
0.00541,0.2362068335,
0.00542,0.6016371277,
0.00543,0.2362068335,
0.00544,1.332497716,
0.00545,1.69792801,
0.00546,2.063358304,
0.00547,1.332497716,
0.00548,2.794218893,
0.00549,1.69792801,
0.0055,2.794218893,
0.00551,1.332497716,
0.00552,2.794218893,
0.00553,2.063358304,
0.00554,2.063358304,
0.00555,1.69792801,
0.00556,2.063358304,
0.00557,1.69792801,
0.00558,2.063358304,
0.00559,1.332497716,
0.0056,1.69792801,
0.00561,2.428788599,
0.00562,3.159649187,
0.00563,2.063358304,
0.00564,2.428788599,
0.00565,2.428788599,
0.00566,1.332497716,
0.00567,0.9670674219,
0.00568,1.332497716,
0.00569,1.332497716,
0.0057,1.332497716,
0.00571,2.428788599,
0.00572,1.69792801,
0.00573,2.428788599,
0.00574,3.159649187,
0.00575,2.428788599,
0.00576,2.794218893,
0.00577,2.063358304,
0.00578,2.063358304,
0.00579,1.69792801,
0.0058,2.794218893,
0.00581,2.428788599,
0.00582,2.794218893,
0.00583,2.063358304,
0.00584,3.890509775,
0.00585,2.063358304,
0.00586,2.794218893,
0.00587,2.063358304,
0.00588,2.428788599,
0.00589,1.69792801,
0.0059,3.525079481,
0.00591,2.063358304,
0.00592,2.063358304,
0.00593,0.9670674219,
0.00594,2.063358304,
0.00595,1.69792801,
0.00596,2.428788599,
0.00597,0.6016371277,
0.00598,4.621370364,
0.00599,2.063358304,
0.006,2.063358304,
0.00601,1.69792801,
0.00602,2.063358304,
0.00603,1.69792801,
0.00604,2.063358304,
0.00605,0.9670674219,
0.00606,2.063358304,
0.00607,1.69792801,
0.00608,2.428788599,
0.00609,2.794218893,
0.0061,2.794218893,
0.00611,2.063358304,
0.00612,1.69792801,
0.00613,2.428788599,
0.00614,2.794218893,
0.00615,1.332497716,
0.00616,3.159649187,
0.00617,1.332497716,
0.00618,1.69792801,
0.00619,2.063358304,
0.0062,2.063358304,
0.00621,1.69792801,
0.00622,2.428788599,
0.00623,2.063358304,
0.00624,2.428788599,
0.00625,0.6016371277,
0.00626,2.063358304,
0.00627,1.69792801,
0.00628,1.69792801,
0.00629,1.69792801,
0.0063,1.332497716,
0.00631,0.6016371277,
0.00632,1.332497716,
0.00633,2.428788599,
0.00634,2.428788599,
0.00635,2.794218893,
0.00636,2.063358304,
0.00637,2.794218893,
0.00638,1.332497716,
0.00639,1.332497716,
0.0064,2.428788599,
0.00641,0.9670674219,
0.00642,2.063358304,
0.00643,2.794218893,
0.00644,2.063358304,
0.00645,1.69792801,
0.00646,1.69792801,
0.00647,0.6016371277,
0.00648,0.2362068335,
0.00649,1.332497716,
0.0065,2.428788599,
0.00651,1.69792801,
0.00652,2.428788599,
0.00653,2.063358304,
0.00654,0.9670674219,
0.00655,1.69792801,
0.00656,2.063358304,
0.00657,1.69792801,
0.00658,2.063358304,
0.00659,0.6016371277,
0.0066,0.9670674219,
0.00661,0.6016371277,
0.00662,2.428788599,
0.00663,0.9670674219,
0.00664,0.9670674219,
0.00665,0.2362068335,
0.00666,0.6016371277,
0.00667,0.6016371277,
0.00668,1.332497716,
0.00669,1.69792801,
0.0067,0.9670674219,
0.00671,0.9670674219,
0.00672,0.9670674219,
0.00673,1.332497716,
0.00674,1.332497716,
0.00675,0.9670674219,
0.00676,0.9670674219,
0.00677,0.9670674219,
0.00678,1.332497716,
0.00679,1.332497716,
0.0068,0.6016371277,
0.00681,0.6016371277,
0.00682,0.6016371277,
0.00683,0.2362068335,
0.00684,0.2362068335,
0.00685,0.2362068335,
0.00686,0.6016371277,
0.00687,-0.1292234606,
0.00688,0.2362068335,
0.00689,-0.1292234606,
0.0069,0.9670674219,
0.00691,0.6016371277,
0.00692,0.6016371277,
0.00693,0.9670674219,
0.00694,0.6016371277,
0.00695,0.2362068335,
0.00696,0.6016371277,
0.00697,-0.1292234606,
0.00698,0.9670674219,
0.00699,1.332497716,
0.007,-0.1292234606,
0.00701,-0.4946537548,
0.00702,0.2362068335,
0.00703,-1.225514343,
0.00704,-1.225514343,
0.00705,-0.1292234606,
0.00706,-0.1292234606,
0.00707,-1.590944637,
0.00708,-1.590944637,
0.00709,-0.4946537548,
0.0071,-0.860084049,
0.00711,-0.1292234606,
0.00712,-0.860084049,
0.00713,-0.1292234606,
0.00714,-0.860084049,
0.00715,0.6016371277,
0.00716,-0.4946537548,
0.00717,-0.1292234606,
0.00718,-0.1292234606,
0.00719,0.2362068335,
0.0072,-0.1292234606,
0.00721,-1.590944637,
0.00722,-0.4946537548,
0.00723,-1.225514343,
0.00724,-0.4946537548,
0.00725,-1.956374931,
0.00726,-4.514386991,
0.00727,0.6016371277,
0.00728,-0.860084049,
0.00729,-0.1292234606,
0.0073,-1.225514343,
0.00731,-3.418096108,
0.00732,-1.590944637,
0.00733,-3.418096108,
0.00734,-2.68723552,
0.00735,-0.1292234606,
0.00736,-1.590944637,
0.00737,-2.321805226,
0.00738,0.6016371277,
0.00739,-0.4946537548,
0.0074,-1.225514343,
0.00741,0.6016371277,
0.00742,-2.321805226,
0.00743,-0.860084049,
0.00744,-1.956374931,
0.00745,-1.225514343,
0.00746,-0.860084049,
0.00747,-1.225514343,
0.00748,-1.225514343,
0.00749,0.6016371277,
0.0075,-1.225514343,
0.00751,-2.321805226,
0.00752,-1.956374931,
0.00753,-1.590944637,
0.00754,-0.4946537548,
0.00755,-2.68723552,
0.00756,-0.4946537548,
0.00757,-4.148956697,
0.00758,-3.783526402,
0.00759,-4.879817285,
0.0076,-1.956374931,
0.00761,-1.956374931,
0.00762,-2.68723552,
0.00763,-4.514386991,
0.00764,-2.321805226,
0.00765,-3.052665814,
0.00766,-2.68723552,
0.00767,-2.68723552,
0.00768,-3.783526402,
0.00769,-4.514386991,
0.0077,-4.514386991,
0.00771,-5.245247579,
0.00772,-1.956374931,
0.00773,-4.148956697,
0.00774,-1.225514343,
0.00775,-1.956374931,
0.00776,0.2362068335,
0.00777,0.2362068335,
0.00778,-4.148956697,
0.00779,-1.956374931,
0.0078,-1.590944637,
0.00781,-3.418096108,
0.00782,-4.879817285,
0.00783,-2.68723552,
0.00784,-3.418096108,
0.00785,-2.321805226,
0.00786,-5.610677873,
0.00787,-2.321805226,
0.00788,-3.418096108,
0.00789,-0.860084049,
0.0079,-2.68723552,
0.00791,-3.783526402,
0.00792,0.2362068335,
0.00793,-2.68723552,
0.00794,-3.418096108,
0.00795,-3.783526402,
0.00796,-1.590944637,
0.00797,-1.225514343,
0.00798,-3.783526402,
0.00799,-1.956374931,
0.008,-1.225514343,
0.00801,-3.052665814,
0.00802,-3.783526402,
0.00803,0.2362068335,
0.00804,-3.052665814,
0.00805,-2.68723552,
0.00806,-1.225514343,
0.00807,-3.052665814,
0.00808,-3.418096108,
0.00809,-0.4946537548,
0.0081,-4.514386991,
0.00811,-1.590944637,
0.00812,-1.590944637,
0.00813,0.9670674219,
0.00814,-1.590944637,
0.00815,-1.956374931,
0.00816,-1.956374931,
0.00817,-1.225514343,
0.00818,-3.052665814,
0.00819,-1.590944637,
0.0082,0.6016371277,
0.00821,-0.4946537548,
0.00822,-0.4946537548,
0.00823,-0.4946537548,
0.00824,-1.956374931,
0.00825,-2.321805226,
0.00826,-1.590944637,
0.00827,-0.4946537548,
0.00828,-2.68723552,
0.00829,-2.321805226,
0.0083,-3.783526402,
0.00831,0.2362068335,
0.00832,-0.860084049,
0.00833,-1.956374931,
0.00834,-2.68723552,
0.00835,-2.68723552,
0.00836,0.6016371277,
0.00837,-4.879817285,
0.00838,0.9670674219,
0.00839,-1.225514343,
0.0084,-0.860084049,
0.00841,-1.956374931,
0.00842,-0.1292234606,
0.00843,-0.1292234606,
0.00844,-1.225514343,
0.00845,-0.860084049,
0.00846,-0.1292234606,
0.00847,-0.860084049,
0.00848,-1.225514343,
0.00849,-0.860084049,
0.0085,-0.1292234606,
0.00851,-0.1292234606,
0.00852,-0.1292234606,
0.00853,-0.860084049,
0.00854,-0.1292234606,
0.00855,0.2362068335,
0.00856,-0.860084049,
0.00857,-1.590944637,
0.00858,0.6016371277,
0.00859,0.2362068335,
0.0086,0.6016371277,
0.00861,-0.860084049,
0.00862,-0.4946537548,
0.00863,0.2362068335,
0.00864,-0.860084049,
0.00865,-0.1292234606,
0.00866,-0.4946537548,
0.00867,2.063358304,
0.00868,-0.1292234606,
0.00869,0.6016371277,
0.0087,0.6016371277,
0.00871,-0.4946537548,
0.00872,0.2362068335,
0.00873,1.69792801,
0.00874,1.332497716,
0.00875,0.6016371277,
0.00876,1.69792801,
0.00877,1.332497716,
0.00878,0.9670674219,
0.00879,1.332497716,
0.0088,-0.860084049,
0.00881,0.9670674219,
0.00882,2.063358304,
0.00883,3.159649187,
0.00884,1.69792801,
0.00885,1.69792801,
0.00886,0.6016371277,
0.00887,1.332497716,
0.00888,0.2362068335,
0.00889,2.063358304,
0.0089,1.69792801,
0.00891,0.9670674219,
0.00892,0.9670674219,
0.00893,2.063358304,
0.00894,2.428788599,
0.00895,2.428788599,
0.00896,0.6016371277,
0.00897,2.794218893,
0.00898,1.69792801,
0.00899,2.063358304,
0.009,1.332497716,
0.00901,2.428788599,
0.00902,2.063358304,
0.00903,0.6016371277,
0.00904,2.063358304,
0.00905,1.332497716,
0.00906,0.6016371277,
0.00907,2.063358304,
0.00908,1.332497716,
0.00909,1.332497716,
0.0091,2.428788599,
0.00911,0.9670674219,
0.00912,2.063358304,
0.00913,2.428788599,
0.00914,3.159649187,
0.00915,2.794218893,
0.00916,3.159649187,
0.00917,2.794218893,
0.00918,4.255940069,
0.00919,2.794218893,
0.0092,1.69792801,
0.00921,3.525079481,
0.00922,2.063358304,
0.00923,0.9670674219,
0.00924,1.69792801,
0.00925,2.794218893,
0.00926,2.794218893,
0.00927,2.428788599,
0.00928,2.428788599,
0.00929,1.332497716,
0.0093,2.063358304,
0.00931,1.69792801,
0.00932,1.69792801,
0.00933,2.063358304,
0.00934,3.159649187,
0.00935,3.159649187,
0.00936,-0.1292234606,
0.00937,3.159649187,
0.00938,1.69792801,
0.00939,2.063358304,
0.0094,3.159649187,
0.00941,3.159649187,
0.00942,2.794218893,
0.00943,3.525079481,
0.00944,2.063358304,
0.00945,3.525079481,
0.00946,3.525079481,
0.00947,4.255940069,
0.00948,2.794218893,
0.00949,2.794218893,
0.0095,2.428788599,
0.00951,3.159649187,
0.00952,2.794218893,
0.00953,2.794218893,
0.00954,3.159649187,
0.00955,2.794218893,
0.00956,0.9670674219,
0.00957,2.428788599,
0.00958,2.063358304,
0.00959,1.332497716,
0.0096,1.332497716,
0.00961,2.428788599,
0.00962,0.6016371277,
0.00963,2.428788599,
0.00964,1.69792801,
0.00965,2.428788599,
0.00966,2.794218893,
0.00967,1.332497716,
0.00968,2.063358304,
0.00969,2.428788599,
0.0097,2.428788599,
0.00971,2.063358304,
0.00972,1.69792801,
0.00973,1.69792801,
0.00974,2.063358304,
0.00975,1.69792801,
0.00976,1.69792801,
0.00977,2.428788599,
0.00978,3.159649187,
0.00979,1.332497716,
0.0098,1.332497716,
0.00981,1.332497716,
0.00982,2.063358304,
0.00983,1.69792801,
0.00984,0.6016371277,
0.00985,0.2362068335,
0.00986,0.9670674219,
0.00987,1.69792801,
0.00988,0.2362068335,
0.00989,0.9670674219,
0.0099,1.69792801,
0.00991,0.2362068335,
0.00992,0.6016371277,
0.00993,1.332497716,
0.00994,0.9670674219,
0.00995,1.332497716,
0.00996,0.9670674219,
0.00997,1.332497716,
0.00998,1.332497716,
0.00999,0.9670674219,
0.01,0.9670674219,
0.01001,0.9670674219,
0.01002,-0.4946537548,
0.01003,0.9670674219,
0.01004,0.9670674219,
0.01005,0.9670674219,
0.01006,-0.1292234606,
0.01007,1.332497716,
0.01008,0.2362068335,
0.01009,0.6016371277,
0.0101,0.2362068335,
0.01011,0.6016371277,
0.01012,0.9670674219,
0.01013,1.332497716,
0.01014,0.9670674219,
0.01015,-0.4946537548,
0.01016,0.9670674219,
0.01017,0.6016371277,
0.01018,0.6016371277,
0.01019,1.332497716,
0.0102,-0.4946537548,
0.01021,-0.1292234606,
0.01022,-0.1292234606,
0.01023,0.6016371277,
0.01024,0.9670674219,
0.01025,0.6016371277,
0.01026,0.6016371277,
0.01027,-0.860084049,
0.01028,0.2362068335,
0.01029,-0.4946537548,
0.0103,-0.860084049,
0.01031,0.2362068335,
0.01032,-0.1292234606,
0.01033,-0.4946537548,
0.01034,-0.4946537548,
0.01035,-0.860084049,
0.01036,-0.860084049,
0.01037,-1.225514343,
0.01038,-1.225514343,
0.01039,-1.590944637,
0.0104,-0.1292234606,
0.01041,-1.225514343,
0.01042,-0.4946537548,
0.01043,-0.1292234606,
0.01044,-1.225514343,
0.01045,-1.590944637,
0.01046,-0.860084049,
0.01047,-0.1292234606,
0.01048,-0.4946537548,
0.01049,0.2362068335,
0.0105,0.2362068335,
0.01051,-0.4946537548,
0.01052,-0.4946537548,
0.01053,-0.860084049,
0.01054,-1.956374931,
0.01055,-1.590944637,
0.01056,-0.4946537548,
0.01057,-0.860084049,
0.01058,-1.590944637,
0.01059,-1.590944637,
0.0106,1.332497716,
0.01061,-1.956374931,
0.01062,-4.148956697,
0.01063,0.2362068335,
0.01064,-1.956374931,
0.01065,-0.860084049,
0.01066,-2.321805226,
0.01067,0.2362068335,
0.01068,-3.418096108,
0.01069,-4.514386991,
0.0107,-4.148956697,
0.01071,-2.68723552,
0.01072,-1.225514343,
0.01073,-1.956374931,
0.01074,-0.860084049,
0.01075,-2.321805226,
0.01076,-1.225514343,
0.01077,-1.225514343,
0.01078,-3.783526402,
0.01079,-2.321805226,
0.0108,-2.68723552,
0.01081,-1.956374931,
0.01082,0.9670674219,
0.01083,-1.956374931,
0.01084,-5.610677873,
0.01085,-2.321805226,
0.01086,-3.052665814,
0.01087,-5.610677873,
0.01088,-1.225514343,
0.01089,0.2362068335,
0.0109,-6.341538462,
