"x1(PinA0)_x","x1(PinA0)_y"
0.0009,8.59627992,
0.00091,7.499989037,
0.00092,6.403698155,
0.00093,5.307407272,
0.00094,4.941976978,
0.00095,3.480255801,
0.00096,2.383964919,
0.00097,-0.1740471405,
0.00098,-0.9049077289,
0.00099,-3.462919788,
0.001,-4.924640965,
0.00101,-6.020931847,
0.00102,-7.11722273,
0.00103,-8.213513612,
0.00104,-10.40609538,
0.00105,-11.50238626,
0.00106,-10.77152567,
0.00107,-10.04066508,
0.00108,-8.944374201,
0.00109,-7.482653024,
0.0011,-6.751792436,
0.00111,-3.097489494,
0.00112,-1.635768317,
0.00113,0.922243742,
0.00114,2.018534625,
0.00115,4.576546684,
0.00116,4.576546684,
0.00117,6.403698155,
0.00118,6.03826786,
0.00119,8.961710214,
0.0012,9.327140508,
0.00121,8.59627992,
0.00122,10.0580011,
0.00123,9.327140508,
0.00124,8.230849625,
0.00125,6.769128449,
0.00126,6.769128449,
0.00127,3.845686095,
0.00128,3.114825507,
0.00129,2.749395213,
0.0013,0.5568134478,
0.00131,-0.5394774347,
0.00132,-2.001198611,
0.00133,-4.924640965,
0.00134,-7.482653024,
0.00135,-7.11722273,
0.00136,-9.675234789,
0.00137,-9.309804495,
0.00138,-12.23324685,
0.00139,-11.86781655,
0.0014,-10.77152567,
0.00141,-9.675234789,
0.00142,-6.751792436,
0.00143,-4.559210671,
0.00144,-4.193780376,
0.00145,-3.097489494,
0.00146,0.922243742,
0.00147,2.383964919,
0.00148,3.480255801,
0.00149,6.403698155,
0.0015,5.672837566,
0.00151,8.230849625,
0.00152,9.327140508,
0.00153,8.961710214,
0.00154,8.961710214,
0.00155,9.327140508,
0.00156,8.59627992,
0.00157,8.59627992,
0.00158,8.230849625,
0.00159,4.576546684,
0.0016,3.845686095,
0.00161,2.749395213,
0.00162,0.5568134478,
0.00163,0.1913831537,
0.00164,-2.001198611,
0.00165,-1.635768317,
0.00166,-4.924640965,
0.00167,-6.386362141,
0.00168,-8.944374201,
0.00169,-10.77152567,
0.0017,-9.675234789,
0.00171,-11.13695597,
0.00172,-11.50238626,
0.00173,-10.04066508,
0.00174,-10.04066508,
0.00175,-6.020931847,
0.00176,-5.290071259,
0.00177,-3.828350082,
0.00178,-0.9049077289,
0.00179,0.5568134478,
0.0018,4.21111639,
0.00181,4.21111639,
0.00182,5.307407272,
0.00183,6.03826786,
0.00184,7.865419331,
0.00185,10.0580011,
0.00186,9.327140508,
0.00187,9.692570802,
0.00188,9.692570802,
0.00189,8.961710214,
0.0019,7.499989037,
0.00191,7.134558743,
0.00192,5.307407272,
0.00193,4.941976978,
0.00194,3.114825507,
0.00195,0.922243742,
0.00196,0.5568134478,
0.00197,-2.366628906,
0.00198,-2.7320592,
0.00199,-4.924640965,
0.002,-6.386362141,
0.00201,-8.944374201,
0.00202,-8.944374201,
0.00203,-9.309804495,
0.00204,-10.77152567,
0.00205,-12.23324685,
0.00206,-10.04066508,
0.00207,-10.04066508,
0.00208,-7.848083318,
0.00209,-5.290071259,
0.0021,-3.462919788,
0.00211,-1.270338023,
0.00212,1.287674036,
0.00213,2.018534625,
0.00214,3.480255801,
0.00215,6.403698155,
0.00216,6.03826786,
0.00217,7.134558743,
0.00218,9.327140508,
0.00219,8.59627992,
0.0022,10.0580011,
0.00221,8.59627992,
0.00222,7.865419331,
0.00223,7.865419331,
0.00224,6.403698155,
0.00225,4.941976978,
0.00226,3.114825507,
0.00227,2.383964919,
0.00228,0.922243742,
0.00229,-0.5394774347,
0.0023,0.1913831537,
0.00231,-2.7320592,
0.00232,-5.290071259,
0.00233,-6.020931847,
0.00234,-7.848083318,
0.00235,-8.944374201,
0.00236,-9.675234789,
0.00237,-10.40609538,
0.00238,-10.77152567,
0.00239,-10.04066508,
0.0024,-9.309804495,
0.00241,-8.578943906,
0.00242,-5.655501553,
0.00243,-4.559210671,
0.00244,-2.001198611,
0.00245,1.287674036,
0.00246,2.018534625,
0.00247,2.383964919,
0.00248,6.403698155,
0.00249,6.769128449,
0.0025,8.230849625,
0.00251,8.961710214,
0.00252,9.327140508,
