46,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
48,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
49,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
51,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
52,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
54,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
55,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
57,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
58,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
59,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
61,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
62,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
64,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
65,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
67,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
68,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
70,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
71,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
72,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
74,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
75,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
77,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
78,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
80,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
81,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
82,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
84,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
85,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
87,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
88,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
90,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
91,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
92,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
94,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
95,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
97,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
98,1.1,1.1,1.1,1.1,1.8,0.5,1.9 
100,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
101,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
103,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
104,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
105,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
107,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
108,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
110,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
111,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
113,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
114,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
116,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
117,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
118,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
120,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
121,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
123,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
124,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
125,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
127,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
128,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
130,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
131,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
133,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
134,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
136,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
137,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
138,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
140,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
141,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
143,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
144,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
146,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
147,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
148,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
150,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
151,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
153,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
154,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
156,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
157,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
158,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
160,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
161,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
163,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
164,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
166,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
167,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
168,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
170,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
171,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
173,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
174,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
176,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
177,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
179,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
180,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
181,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
183,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
184,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
186,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
187,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
189,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
190,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
191,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
193,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
194,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
196,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
197,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
199,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
200,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
202,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
203,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
204,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
206,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
207,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
209,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
210,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
212,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
213,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
214,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
216,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
217,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
219,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
220,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
222,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
223,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
224,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
226,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
227,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
229,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
230,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
232,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
233,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
235,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
236,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
237,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
239,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
240,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
242,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
243,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
245,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
246,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
247,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
249,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
250,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
252,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
253,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
255,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
256,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
258,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
259,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
260,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
262,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
263,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
265,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
266,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
268,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
269,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
270,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
272,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
273,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
275,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
276,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
278,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
279,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
280,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
282,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
283,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
285,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
286,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
288,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
289,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
290,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
292,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
293,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
295,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
296,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
298,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
299,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
300,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
302,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
303,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
305,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
306,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
308,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
309,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
310,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
312,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
313,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
315,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
316,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
318,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
319,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
321,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
322,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
324,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
325,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
326,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
328,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
329,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
331,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
332,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
333,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
335,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
336,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
338,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
339,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
341,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
342,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
344,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
345,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
346,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
348,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
349,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
351,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
352,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
354,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
355,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
357,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
358,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
359,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
361,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
362,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
364,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
365,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
367,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
368,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
369,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
371,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
372,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
374,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
375,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
377,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
378,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
380,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
381,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
382,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
384,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
385,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
387,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
388,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
390,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
391,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
392,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
394,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
395,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
397,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
398,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
400,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
401,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
403,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
404,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
405,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
407,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
408,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
410,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
411,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
413,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
414,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
416,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
417,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
418,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
420,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
421,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
423,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
424,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
426,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
427,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
429,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
430,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
431,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
433,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
434,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
436,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
437,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
439,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
440,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
441,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
443,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
444,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
446,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
447,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
449,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
450,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
452,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
453,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
454,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
456,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
457,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
459,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
460,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
461,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
463,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
464,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
466,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
467,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
469,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
470,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
472,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
473,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
475,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
476,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
477,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
479,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
480,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
482,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
483,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
485,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
486,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
488,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
489,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
490,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
492,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
493,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
495,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
496,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
498,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
499,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
500,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
502,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
503,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
505,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
506,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
508,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
509,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
511,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
512,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
514,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
515,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
516,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
518,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
519,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
521,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
522,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
524,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
525,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
526,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
528,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
529,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
531,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
532,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
534,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
535,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
537,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
538,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
539,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
541,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
542,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
544,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
545,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
547,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
548,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
550,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
551,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
552,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
554,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
555,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
557,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
558,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
560,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
561,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
562,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
564,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
565,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
567,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
568,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
570,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
571,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
573,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
574,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
576,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
577,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
578,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
580,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
581,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
583,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
584,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
586,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
587,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
589,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
590,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
591,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
593,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
594,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
596,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
597,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
599,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
600,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
601,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
603,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
604,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
606,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
607,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
609,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
610,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
612,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
613,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
614,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
616,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
617,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
619,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
620,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
622,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
623,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
625,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
626,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
627,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
629,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
630,1.1,1.1,1.1,1.1,1.1,0.4,1.9 
632,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
633,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
635,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
636,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
637,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
639,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
640,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
642,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
643,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
645,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
646,1.1,1.1,1.1,1.1,1.1,0.5,1.9 
648,1.1,1.1,1.1,1.1,1.0,0.5,1.9 
