66,4.3,5.8,7.7,1.9,1.7,0.4,10.6 
67,3.8,5.2,6.6,1.8,1.7,0.4,9.2 
69,3.9,5.5,7.1,1.8,1.7,0.4,9.8 
70,3.9,5.2,7.2,1.8,1.7,0.4,9.6 
72,4.0,5.9,7.3,1.8,1.7,0.4,10.2 
73,3.8,5.2,7.5,1.7,1.6,0.4,9.8 
74,3.8,5.4,7.1,1.8,1.6,0.4,9.7 
76,3.7,5.6,7.4,1.8,1.6,0.5,10.0 
77,3.7,5.4,7.7,1.7,1.6,0.5,10.1 
79,3.6,5.3,7.4,1.7,1.6,0.5,9.8 
80,3.9,5.5,6.9,1.8,1.7,0.4,9.7 
82,4.0,6.0,7.8,1.9,1.8,0.5,10.7 
83,4.1,5.9,8.0,1.8,1.7,0.4,10.8 
84,4.1,6.0,7.7,1.9,1.8,0.4,10.6 
86,4.2,6.1,7.9,1.9,1.8,0.4,10.8 
87,4.0,5.7,7.6,1.9,1.8,0.4,10.4 
89,4.1,6.1,7.4,1.9,1.8,0.4,10.5 
90,3.9,5.4,7.1,1.8,1.7,0.4,9.7 
92,3.7,5.6,7.3,1.7,1.6,0.5,9.9 
93,3.3,5.0,7.7,1.5,1.4,0.4,9.7 
94,3.3,4.6,7.3,1.5,1.4,0.5,9.2 
96,3.2,4.6,7.0,1.5,1.4,0.4,9.0 
97,3.6,5.1,8.2,1.6,1.5,0.4,10.3 
99,3.7,5.2,7.8,1.5,1.5,0.4,10.0 
100,3.5,5.0,7.3,1.6,1.5,0.5,9.5 
101,3.7,5.1,6.9,1.8,1.7,0.4,9.4 
103,4.1,5.4,7.4,1.9,1.8,0.5,10.0 
104,3.9,5.0,7.2,1.8,1.7,0.5,9.6 
106,4.1,5.3,7.3,1.9,1.8,0.5,9.9 
107,4.0,5.3,6.9,1.9,1.8,0.4,9.5 
109,3.7,5.1,6.2,1.8,1.7,0.4,8.9 
110,3.8,5.1,6.4,1.8,1.7,0.4,9.0 
111,3.5,4.4,5.5,1.7,1.7,0.4,7.9 
113,3.4,4.5,5.6,1.7,1.6,0.4,8.0 
114,3.4,4.4,5.5,1.7,1.6,0.5,7.8 
116,3.3,4.2,5.3,1.7,1.6,0.4,7.5 
117,3.5,4.6,5.6,1.7,1.7,0.4,8.1 
119,3.7,4.8,5.9,1.8,1.7,0.5,8.4 
120,3.8,4.9,6.3,1.8,1.7,0.4,8.8 
121,3.5,4.5,6.1,1.7,1.7,0.4,8.3 
123,3.5,4.4,5.9,1.7,1.7,0.5,8.1 
124,3.6,4.5,6.0,1.7,1.7,0.4,8.3 
126,3.6,4.5,6.1,1.7,1.7,0.4,8.4 
127,3.6,4.6,5.9,1.7,1.7,0.4,8.3 
129,3.6,4.3,6.0,1.8,1.7,0.5,8.2 
130,3.7,4.5,5.9,1.8,1.8,0.5,8.3 
131,3.7,4.6,6.1,1.8,1.8,0.4,8.5 
133,3.8,4.6,5.9,1.9,1.8,0.4,8.4 
134,3.7,4.6,5.8,1.9,1.8,0.4,8.3 
136,3.7,4.5,5.9,1.8,1.8,0.4,8.3 
137,3.6,4.5,5.7,1.8,1.7,0.5,8.1 
139,3.6,4.4,5.8,1.8,1.7,0.4,8.1 
140,3.6,4.4,5.7,1.7,1.7,0.4,8.1 
141,3.7,4.5,5.9,1.7,1.7,0.4,8.3 
143,3.7,4.2,5.9,1.7,1.7,0.4,8.2 
144,3.6,4.1,5.6,1.8,1.7,0.4,7.9 
146,3.3,3.7,5.1,1.7,1.7,0.4,7.2 
147,3.3,3.9,5.2,1.7,1.7,0.5,7.3 
148,3.4,4.3,5.5,1.7,1.7,0.4,7.8 
150,3.6,4.2,5.4,1.7,1.7,0.4,7.8 
151,3.4,4.1,5.3,1.7,1.7,0.5,7.5 
153,3.4,4.2,5.4,1.7,1.7,0.4,7.6 
154,3.5,4.3,5.3,1.7,1.7,0.5,7.7 
156,3.2,4.2,5.0,1.7,1.7,0.4,7.3 
157,3.3,4.2,5.2,1.7,1.7,0.4,7.5 
158,3.5,4.3,5.6,1.8,1.8,0.4,7.9 
160,3.4,4.4,5.5,1.8,1.8,0.4,7.8 
161,3.5,4.3,5.7,1.8,1.8,0.5,7.9 
163,3.5,4.4,5.8,1.8,1.8,0.4,8.1 
164,3.5,4.4,5.7,1.8,1.8,0.4,8.0 
166,3.3,4.1,5.3,1.8,1.8,0.4,7.5 
167,3.2,4.2,5.5,1.7,1.7,0.4,7.7 
168,3.4,4.1,5.4,1.8,1.8,0.5,7.6 
170,3.6,4.4,5.8,1.9,1.9,0.5,8.1 
171,3.7,4.5,5.9,1.9,1.9,0.5,8.3 
173,3.3,4.2,5.6,1.8,1.8,0.4,7.7 
174,3.8,4.6,6.7,1.9,1.9,0.4,9.0 
175,3.6,4.3,6.3,1.8,1.8,0.5,8.4 
177,3.5,4.1,5.8,1.8,1.8,0.4,7.9 
178,3.5,4.1,5.7,1.8,1.8,0.5,7.9 
180,3.7,4.3,6.3,1.8,1.8,0.4,8.5 
181,3.9,4.6,6.9,1.8,1.9,0.4,9.2 
183,3.8,4.6,6.4,1.9,1.9,0.4,8.8 
184,3.9,4.5,6.5,1.9,1.9,0.4,8.8 
185,3.8,4.4,6.1,1.9,1.9,0.4,8.4 
187,3.8,4.3,6.1,1.9,1.9,0.4,8.4 
188,3.6,4.1,5.8,1.8,1.9,0.4,8.0 
190,3.8,4.2,5.9,1.9,1.9,0.4,8.2 
191,3.9,4.4,6.1,1.9,1.9,0.4,8.5 
193,3.9,4.5,6.4,1.9,1.9,0.4,8.8 
194,3.8,4.5,6.4,1.8,1.9,0.4,8.7 
195,3.6,4.2,5.6,1.8,1.8,0.4,7.9 
197,3.5,4.2,5.8,1.7,1.8,0.5,8.0 
198,3.6,4.3,6.2,1.7,1.8,0.4,8.3 
200,3.6,4.3,6.0,1.8,1.8,0.4,8.2 
201,3.6,4.2,5.7,1.8,1.8,0.4,7.9 
202,4.1,4.8,7.0,1.8,1.9,0.4,9.4 
204,4.0,4.6,6.4,1.8,1.9,0.4,8.8 
205,3.6,4.3,5.9,1.7,1.8,0.4,8.2 
207,3.7,4.3,6.0,1.8,1.8,0.4,8.3 
208,3.7,4.4,6.1,1.8,1.8,0.5,8.4 
210,4.0,4.8,6.5,1.9,1.9,0.4,9.0 
211,4.0,4.7,6.7,1.9,1.9,0.4,9.1 
212,3.9,4.5,6.0,1.9,1.9,0.4,8.5 
214,4.0,4.7,6.4,1.9,1.9,0.4,8.9 
215,3.9,4.6,6.1,1.9,1.9,0.4,8.6 
217,4.0,4.8,6.4,1.9,1.9,0.4,9.0 
218,4.1,4.7,6.5,1.9,1.9,0.5,8.9 
219,4.0,4.7,6.3,1.9,1.9,0.4,8.8 
221,4.0,4.5,6.2,1.8,1.9,0.4,8.7 
222,3.8,4.3,5.7,1.8,1.9,0.5,8.1 
224,3.7,4.2,5.6,1.8,1.8,0.4,7.9 
225,3.4,4.1,5.5,1.7,1.7,0.4,7.6 
227,3.4,4.1,5.4,1.7,1.7,0.4,7.6 
228,3.5,4.1,5.6,1.7,1.8,0.4,7.7 
229,3.6,4.0,5.6,1.7,1.8,0.5,7.8 
231,3.8,4.3,5.9,1.8,1.9,0.4,8.2 
232,3.6,4.5,6.1,1.8,1.8,0.5,8.4 
234,4.0,4.6,6.5,1.8,1.9,0.4,8.9 
235,3.9,4.6,6.3,1.8,1.8,0.4,8.8 
236,3.9,4.7,6.5,1.8,1.8,0.4,8.9 
238,3.8,4.4,6.2,1.8,1.8,0.4,8.5 
239,3.8,4.3,6.1,1.8,1.8,0.4,8.4 
241,3.9,4.6,6.4,1.8,1.9,0.4,8.8 
242,3.9,4.4,6.1,1.8,1.9,0.5,8.5 
243,3.7,4.2,6.0,1.8,1.8,0.4,8.3 
245,3.9,4.3,6.1,1.8,1.8,0.4,8.4 
246,3.9,4.4,6.0,1.8,1.8,0.4,8.4 
248,3.7,4.2,5.8,1.7,1.7,0.4,8.1 
249,3.7,4.1,5.9,1.7,1.7,0.4,8.1 
251,3.6,4.0,5.7,1.7,1.7,0.4,7.9 
252,4.0,4.5,6.6,1.8,1.8,0.4,8.9 
254,3.8,4.3,6.0,1.8,1.8,0.4,8.3 
255,3.8,4.4,6.0,1.8,1.8,0.4,8.4 
256,3.9,4.3,6.1,1.8,1.8,0.5,8.5 
258,3.9,4.3,6.0,1.8,1.8,0.5,8.3 
259,3.8,4.3,5.9,1.7,1.7,0.5,8.2 
261,3.8,4.3,5.8,1.8,1.8,0.4,8.2 
262,4.0,4.6,6.4,1.8,1.8,0.4,8.8 
263,4.1,4.7,6.4,1.8,1.8,0.5,8.9 
265,4.0,4.7,6.4,1.8,1.8,0.4,8.9 
266,4.0,4.8,6.5,1.8,1.8,0.4,9.0 
268,3.8,4.4,5.9,1.7,1.7,0.4,8.3 
269,3.8,4.3,6.2,1.7,1.8,0.4,8.4 
271,3.9,4.5,6.2,1.8,1.8,0.4,8.6 
272,3.7,4.3,6.0,1.7,1.7,0.4,8.3 
273,4.0,4.4,6.3,1.8,1.8,0.4,8.6 
275,3.9,4.6,6.5,1.8,1.8,0.4,8.9 
276,3.9,4.4,6.3,1.8,1.8,0.4,8.6 
278,3.6,4.1,6.0,1.7,1.7,0.4,8.1 
279,3.7,4.1,6.2,1.7,1.7,0.4,8.3 
280,3.7,4.1,6.0,1.7,1.7,0.4,8.2 
282,4.0,4.5,6.6,1.8,1.8,0.4,8.9 
283,4.0,4.5,6.6,1.8,1.8,0.4,9.0 
285,4.0,4.5,6.7,1.8,1.8,0.4,8.9 
286,4.0,4.7,7.0,1.8,1.8,0.4,9.3 
288,3.8,4.3,6.3,1.7,1.7,0.4,8.6 
289,3.9,4.5,6.7,1.7,1.7,0.4,9.0 
290,3.7,4.3,6.3,1.7,1.7,0.4,8.5 
292,3.9,4.4,6.4,1.7,1.7,0.5,8.7 
293,4.0,4.6,6.7,1.8,1.7,0.5,9.0 
295,4.0,4.5,6.6,1.8,1.8,0.4,8.9 
296,4.1,4.6,6.9,1.8,1.8,0.4,9.2 
298,3.9,4.5,6.5,1.8,1.7,0.5,8.8 
299,4.0,4.6,6.8,1.8,1.8,0.4,9.1 
300,4.1,4.7,6.7,1.8,1.8,0.4,9.2 
302,3.9,4.4,6.3,1.8,1.7,0.5,8.6 
303,4.0,4.6,6.5,1.8,1.8,0.4,8.9 
305,4.0,4.5,6.2,1.8,1.8,0.4,8.7 
306,4.0,4.6,6.6,1.8,1.8,0.4,9.0 
307,3.9,4.5,6.6,1.8,1.7,0.4,8.9 
309,4.0,4.6,6.7,1.8,1.7,0.4,9.1 
310,4.0,4.6,6.9,1.7,1.7,0.5,9.2 
312,3.9,4.6,6.5,1.7,1.7,0.5,8.9 
313,3.6,4.2,6.1,1.7,1.6,0.4,8.2 
314,4.0,4.6,8.3,1.6,1.6,0.4,10.3 
316,4.0,4.6,7.3,1.6,1.6,0.5,9.5 
317,3.9,4.4,6.9,1.7,1.6,0.4,9.1 
319,3.8,4.4,6.7,1.7,1.7,0.4,8.8 
320,3.8,4.3,6.6,1.6,1.6,0.4,8.8 
322,3.7,4.3,6.9,1.6,1.6,0.4,8.9 
323,3.6,4.0,6.3,1.6,1.6,0.5,8.3 
325,3.7,4.0,6.3,1.6,1.6,0.4,8.4 
326,3.7,4.1,6.7,1.7,1.6,0.4,8.7 
327,3.9,4.3,6.9,1.7,1.7,0.4,9.0 
329,3.9,4.4,6.7,1.7,1.7,0.4,8.9 
330,3.7,4.1,6.6,1.6,1.6,0.4,8.5 
332,3.7,4.2,6.8,1.5,1.6,0.4,8.9 
333,3.7,4.3,6.5,1.7,1.6,0.4,8.6 
334,3.8,4.3,6.6,1.6,1.6,0.4,8.7 
336,3.7,4.1,6.4,1.7,1.6,0.4,8.4 
337,3.9,4.5,6.4,1.8,1.7,0.4,8.7 
339,3.8,4.4,6.9,1.7,1.6,0.4,9.0 
340,3.8,4.3,6.6,1.7,1.7,0.4,8.7 
342,3.8,4.3,6.6,1.7,1.7,0.4,8.7 
343,3.8,4.4,6.6,1.7,1.7,0.5,8.8 
344,3.7,4.3,6.9,1.6,1.6,0.4,9.0 
346,3.7,4.4,7.0,1.6,1.6,0.4,9.0 
347,3.7,4.3,6.4,1.6,1.6,0.5,8.5 
349,3.6,4.0,6.2,1.6,1.6,0.4,8.3 
350,3.8,4.5,6.8,1.6,1.6,0.4,9.0 
352,3.9,4.4,6.1,1.8,1.7,0.4,8.4 
353,3.8,4.5,6.5,1.7,1.7,0.4,8.8 
355,4.2,4.6,6.5,1.8,1.7,0.5,9.0 
356,3.9,4.5,6.4,1.8,1.7,0.4,8.7 
357,3.8,4.5,6.4,1.7,1.7,0.4,8.7 
359,3.7,4.2,6.0,1.6,1.6,0.4,8.2 
360,3.7,4.5,6.6,1.7,1.6,0.4,8.8 
362,3.6,4.1,5.6,1.7,1.7,0.4,7.8 
363,3.5,4.2,5.7,1.7,1.6,0.5,7.9 
365,3.8,4.4,5.8,1.8,1.7,0.4,8.2 
366,3.9,4.5,5.9,1.8,1.7,0.5,8.4 
367,3.9,4.6,5.9,1.8,1.7,0.4,8.4 
369,3.8,4.5,5.8,1.8,1.7,0.4,8.3 
370,3.5,4.1,5.3,1.7,1.6,0.4,7.6 
372,3.7,4.5,5.5,1.8,1.6,0.5,8.0 
373,3.5,4.5,5.4,1.8,1.6,0.4,7.8 
374,3.3,4.2,5.2,1.7,1.6,0.4,7.4 
376,3.2,4.3,5.3,1.7,1.6,0.4,7.6 
377,3.3,4.4,5.7,1.7,1.6,0.4,7.9 
379,3.4,4.6,5.9,1.8,1.6,0.4,8.3 
380,3.6,4.9,6.4,1.8,1.6,0.4,8.8 
382,3.6,4.9,6.5,1.9,1.6,0.4,8.9 
383,3.6,4.9,6.4,1.8,1.6,0.4,8.8 
384,3.6,4.8,6.5,1.8,1.6,0.4,8.8 
386,3.7,4.9,6.5,1.9,1.6,0.4,8.9 
387,3.4,4.5,6.0,1.8,1.6,0.4,8.3 
389,3.4,4.6,6.2,1.8,1.6,0.4,8.4 
390,3.5,4.5,6.1,1.8,1.6,0.4,8.4 
392,3.7,4.9,6.7,1.9,1.7,0.4,9.1 
393,3.7,4.9,6.5,1.9,1.7,0.4,8.9 
394,3.7,4.9,6.6,1.9,1.7,0.4,9.0 
396,3.6,4.8,6.3,1.9,1.7,0.4,8.7 
397,3.3,4.4,5.9,1.8,1.6,0.4,8.1 
399,3.3,4.3,5.7,1.8,1.6,0.4,7.9 
400,3.5,4.7,6.1,1.9,1.7,0.4,8.5 
402,3.3,4.3,5.6,1.8,1.6,0.4,7.7 
403,3.2,4.2,5.3,1.8,1.6,0.4,7.5 
404,3.4,4.5,5.6,1.9,1.7,0.4,8.0 
406,3.4,4.4,5.6,1.9,1.7,0.4,7.9 
407,3.4,4.5,5.5,1.9,1.7,0.4,7.9 
409,3.3,4.4,5.3,1.9,1.7,0.4,7.6 
410,3.3,4.4,5.4,1.9,1.7,0.4,7.7 
411,3.0,4.1,4.9,1.8,1.6,0.4,7.1 
413,3.0,4.0,4.8,1.8,1.6,0.4,6.9 
414,3.2,4.4,5.2,1.9,1.7,0.5,7.5 
416,3.0,4.1,4.9,1.8,1.6,0.4,7.0 
417,3.0,4.0,4.9,1.8,1.6,0.4,7.0 
419,3.1,4.0,4.9,1.8,1.6,0.4,7.1 
420,3.3,4.4,5.3,2.0,1.7,0.4,7.7 
421,3.3,4.3,5.3,2.0,1.7,0.4,7.6 
423,3.3,4.4,5.3,2.0,1.7,0.4,7.7 
424,3.4,4.3,5.4,2.0,1.7,0.4,7.6 
426,3.2,4.0,5.0,1.9,1.7,0.4,7.1 
427,3.1,4.0,4.9,1.9,1.7,0.4,7.1 
428,3.2,4.2,5.2,2.0,1.7,0.4,7.4 
430,3.3,4.3,5.2,2.0,1.7,0.4,7.5 
431,3.3,4.2,5.2,2.0,1.7,0.4,7.5 
433,3.4,4.2,5.2,2.0,1.8,0.4,7.5 
434,3.4,4.2,5.2,2.0,1.8,0.4,7.5 
436,3.4,4.2,5.2,2.0,1.7,0.5,7.5 
437,3.4,4.1,5.3,2.0,1.7,0.4,7.6 
439,3.3,3.8,5.0,1.9,1.7,0.4,7.1 
440,3.4,3.9,5.2,1.9,1.7,0.4,7.3 
441,3.4,3.9,5.2,2.0,1.7,0.4,7.3 
443,3.4,4.0,5.1,1.9,1.7,0.4,7.3 
444,3.6,4.2,5.4,2.0,1.8,0.4,7.7 
446,3.5,4.2,5.3,2.0,1.8,0.4,7.6 
447,3.5,4.2,5.3,2.0,1.8,0.4,7.6 
449,3.4,4.2,5.2,2.0,1.8,0.4,7.5 
450,3.2,3.9,4.9,1.9,1.7,0.4,7.0 
451,3.2,3.9,4.9,1.9,1.7,0.4,7.0 
453,3.2,3.9,4.8,1.9,1.7,0.4,6.9 
454,3.4,4.2,5.2,2.0,1.8,0.4,7.5 
456,3.4,4.2,5.2,2.0,1.8,0.4,7.5 
457,3.2,3.9,4.8,1.9,1.7,0.4,6.9 
458,3.3,4.2,5.1,2.0,1.8,0.4,7.4 
460,3.3,4.2,5.2,2.0,1.8,0.4,7.5 
461,3.1,3.9,4.7,1.9,1.7,0.4,6.9 
463,3.1,3.9,4.8,2.0,1.7,0.4,6.9 
464,3.1,3.9,4.7,1.9,1.8,0.4,6.8 
466,3.1,3.9,4.7,1.9,1.8,0.4,6.8 
467,3.1,3.9,4.7,1.9,1.8,0.4,6.8 
468,3.1,3.9,4.6,2.0,1.8,0.4,6.8 
470,3.3,4.1,5.0,2.1,1.8,0.4,7.3 
471,3.0,3.8,4.6,2.0,1.8,0.4,6.7 
473,3.3,4.1,5.0,2.1,1.9,0.4,7.3 
474,3.1,3.9,4.7,2.0,1.8,0.4,6.8 
476,3.0,3.8,4.6,2.0,1.8,0.4,6.7 
477,3.0,3.9,4.7,2.0,1.8,0.4,6.8 
478,3.0,3.8,4.7,2.0,1.8,0.4,6.7 
480,3.2,4.0,4.8,2.1,1.9,0.4,7.0 
481,3.3,4.1,5.1,2.1,1.9,0.4,7.3 
483,3.1,3.8,4.7,2.0,1.8,0.4,6.8 
484,3.3,4.1,5.0,2.1,1.9,0.4,7.3 
485,3.1,3.8,4.7,2.0,1.8,0.4,6.8 
487,3.2,4.1,5.1,2.1,1.9,0.4,7.3 
488,3.2,4.1,5.0,2.1,1.9,0.4,7.2 
490,3.3,4.1,5.0,2.1,1.9,0.4,7.2 
491,3.2,4.2,5.1,2.1,1.9,0.4,7.3 
493,3.0,3.9,4.7,2.0,1.8,0.4,6.8 
494,3.1,3.8,4.7,2.0,1.9,0.4,6.8 
496,3.0,3.9,4.7,2.0,1.9,0.4,6.8 
497,3.1,3.9,4.8,2.0,1.9,0.4,6.9 
498,3.1,3.8,4.7,2.1,1.9,0.4,6.8 
500,3.1,3.9,4.7,2.0,1.9,0.4,6.8 
501,3.3,4.2,5.1,2.2,1.9,0.4,7.4 
503,3.3,4.2,5.1,2.2,2.0,0.4,7.4 
504,3.3,4.1,5.1,2.2,2.0,0.4,7.3 
506,3.3,4.1,5.1,2.2,2.0,0.4,7.3 
507,3.3,4.2,5.1,2.2,2.0,0.4,7.4 
508,3.1,3.9,4.8,2.1,1.9,0.4,6.9 
510,3.1,3.9,4.8,2.1,1.9,0.4,6.9 
511,3.1,3.9,4.8,2.1,1.9,0.4,6.9 
513,3.1,3.9,4.8,2.1,1.9,0.4,6.9 
514,3.3,4.2,5.3,2.2,2.0,0.4,7.5 
516,3.1,3.9,4.8,2.1,1.9,0.4,6.9 
517,3.2,3.9,4.9,2.1,1.9,0.4,7.0 
518,3.2,3.9,4.9,2.1,1.9,0.4,7.0 
520,3.2,3.9,4.9,2.1,1.9,0.4,7.0 
521,3.2,3.9,4.9,2.1,1.9,0.4,7.1 
523,3.4,4.2,5.3,2.2,2.0,0.4,7.5 
524,3.4,4.1,5.3,2.2,2.0,0.4,7.5 
526,3.4,4.1,5.3,2.2,2.0,0.4,7.5 
527,3.4,4.2,5.3,2.2,2.0,0.4,7.6 
528,3.4,4.2,5.3,2.2,2.0,0.4,7.6 
530,3.2,3.8,5.0,2.1,1.9,0.4,7.1 
531,3.2,3.9,5.0,2.1,1.9,0.4,7.1 
533,3.3,3.9,5.0,2.1,1.9,0.4,7.1 
534,3.2,3.9,5.0,2.1,1.9,0.4,7.1 
536,3.3,3.9,5.1,2.1,2.0,0.4,7.2 
537,3.3,3.9,5.1,2.2,2.0,0.4,7.2 
538,3.5,4.2,5.4,2.3,2.0,0.4,7.7 
540,3.5,4.2,5.4,2.3,2.0,0.4,7.7 
541,3.5,4.2,5.4,2.3,2.0,0.4,7.7 
543,3.5,4.2,5.3,2.3,2.0,0.4,7.6 
544,3.3,4.0,5.1,2.2,2.0,0.4,7.2 
545,3.3,4.0,5.1,2.2,2.0,0.4,7.2 
547,3.5,4.3,5.4,2.3,2.1,0.4,7.7 
548,3.5,4.3,5.4,2.3,2.1,0.4,7.7 
550,3.5,4.3,5.5,2.3,2.0,0.4,7.8 
551,3.4,4.3,5.3,2.3,2.0,0.4,7.7 
553,3.5,4.3,5.4,2.3,2.0,0.4,7.8 
554,3.5,4.4,5.4,2.3,2.0,0.4,7.7 
555,3.5,4.4,5.5,2.3,2.1,0.4,7.9 
557,3.4,4.4,5.4,2.3,2.1,0.4,7.8 
558,3.2,4.1,5.0,2.2,2.0,0.4,7.2 
560,3.1,4.1,4.8,2.2,2.0,0.4,7.1 
561,3.3,4.2,5.1,2.3,2.0,0.4,7.4 
563,3.5,4.5,5.6,2.4,2.1,0.4,7.9 
564,3.4,4.5,5.4,2.4,2.1,0.4,7.8 
565,3.4,4.6,5.4,2.4,2.1,0.4,7.9 
567,3.5,4.6,5.5,2.4,2.1,0.4,8.0 
568,3.4,4.6,5.6,2.4,2.1,0.4,8.0 
570,3.3,4.3,5.3,2.3,2.0,0.4,7.6 
571,3.6,4.5,5.8,2.4,2.1,0.4,8.2 
573,3.5,4.4,5.7,2.4,2.1,0.4,8.0 
574,3.6,4.7,6.2,2.5,2.1,0.4,8.6 
575,3.5,4.7,5.9,2.4,2.1,0.4,8.3 
577,3.4,4.7,5.7,2.3,2.0,0.4,8.1 
578,3.3,4.5,5.6,2.2,2.0,0.4,7.9 
580,3.1,4.2,5.2,2.1,1.9,0.4,7.4 
581,3.0,4.1,4.9,2.1,1.9,0.4,7.1 
582,3.0,3.9,4.8,2.1,1.9,0.4,6.9 
584,3.1,3.9,5.0,2.2,1.9,0.4,7.0 
585,3.3,4.1,5.3,2.4,2.0,0.4,7.5 
587,3.4,4.1,5.2,2.4,2.0,0.4,7.4 
588,3.4,4.1,5.3,2.4,2.0,0.4,7.5 
590,3.4,4.1,5.3,2.4,2.0,0.4,7.5 
591,3.4,4.1,5.3,2.4,2.0,0.4,7.5 
592,3.4,4.1,5.3,2.4,2.0,0.4,7.5 
594,3.2,3.8,5.0,2.3,1.9,0.4,7.0 
595,3.1,3.8,4.9,2.3,1.9,0.4,6.9 
597,3.1,3.8,4.8,2.3,1.9,0.4,6.8 
598,3.3,4.0,5.2,2.4,2.0,0.4,7.4 
599,3.1,3.8,4.8,2.3,1.9,0.4,6.9 
601,3.3,4.0,5.1,2.4,2.0,0.4,7.3 
602,3.3,4.0,5.2,2.4,2.0,0.4,7.4 
604,3.3,4.0,5.2,2.4,2.0,0.4,7.3 
605,3.2,4.0,5.1,2.4,2.0,0.4,7.3 
607,3.1,3.8,4.8,2.3,1.9,0.4,6.9 
608,3.1,3.8,4.8,2.3,1.9,0.4,6.9 
610,3.1,3.8,4.7,2.3,1.9,0.4,6.8 
611,3.1,3.8,4.8,2.3,1.9,0.4,6.8 
612,3.1,3.8,4.8,2.3,1.9,0.4,6.9 
614,3.1,3.8,4.9,2.2,1.9,0.4,6.9 
615,3.3,4.2,5.4,2.4,2.0,0.4,7.6 
617,3.3,4.2,5.4,2.4,2.0,0.4,7.6 
618,3.4,4.2,5.4,2.4,2.0,0.4,7.6 
620,3.4,4.2,5.4,2.4,2.0,0.4,7.7 
621,3.4,4.3,5.5,2.4,2.0,0.4,7.7 
622,3.3,4.1,5.3,2.3,1.9,0.4,7.4 
624,3.3,4.0,5.2,2.3,1.9,0.4,7.3 
625,3.3,3.9,5.2,2.3,1.9,0.4,7.3 
627,3.3,3.9,5.2,2.3,1.9,0.4,7.3 
628,3.5,4.2,5.7,2.4,2.0,0.4,7.9 
630,3.3,3.9,5.4,2.3,1.9,0.4,7.5 
631,3.5,4.2,5.7,2.4,2.0,0.4,7.9 
632,3.5,4.2,5.9,2.4,2.0,0.4,8.0 
634,3.5,4.1,5.9,2.4,2.0,0.4,8.0 
635,3.4,4.1,5.7,2.4,2.0,0.4,7.8 
637,3.4,4.1,5.8,2.4,2.0,0.4,7.9 
638,3.3,4.1,5.7,2.4,2.0,0.4,7.7 
640,3.2,3.8,5.2,2.3,1.9,0.4,7.2 
641,3.2,3.8,5.1,2.3,1.9,0.4,7.1 
