"x1(PinA0)_x","x1(PinA0)_y"
0,1.136974644,
1.00002e-05,-0.3247465327,
2.000040001e-05,0.4061140557,
3.000060001e-05,0.04068376149,
4.000080002e-05,0.4061140557,
5.000100002e-05,-1.055607121,
6.000120002e-05,0.04068376149,
7.000140003e-05,-1.786467709,
8.000160003e-05,0.04068376149,
9.000180004e-05,0.04068376149,
0.000100002,-2.151898004,
0.0001100022,-0.6901768269,
0.0001200024,-3.248188886,
0.0001300026001,0.7715443498,
0.0001400028001,-3.979049474,
0.0001500030001,1.502404938,
0.0001600032001,-3.61361918,
0.0001700034001,-2.151898004,
0.0001800036001,1.136974644,
0.0001900038001,-1.055607121,
0.0002000040001,1.136974644,
0.0002100042001,2.233265527,
0.0002200044001,-3.979049474,
0.0002300046001,-0.6901768269,
0.0002400048001,0.4061140557,
0.0002500050001,1.867835232,
0.0002600052001,-0.3247465327,
0.0002700054001,-1.055607121,
0.0002800056001,-0.6901768269,
0.0002900058001,-1.786467709,
0.0003000060001,0.4061140557,
0.0003100062001,1.136974644,
0.0003200064001,0.7715443498,
0.0003300066001,-1.421037415,
0.0003400068001,0.4061140557,
0.0003500070001,-0.3247465327,
0.0003600072001,-2.151898004,
0.0003700074001,-0.6901768269,
0.0003800076002,-0.3247465327,
0.0003900078002,0.04068376149,
0.0004000080002,-1.055607121,
0.0004100082002,-1.421037415,
0.0004200084002,-1.055607121,
0.0004300086002,-0.6901768269,
0.0004400088002,-1.421037415,
0.0004500090002,-1.786467709,
0.0004600092002,0.4061140557,
0.0004700094002,0.7715443498,
0.0004800096002,0.04068376149,
0.0004900098002,-2.151898004,
0.0005000100002,-1.421037415,
0.0005100102002,0.4061140557,
0.0005200104002,-0.3247465327,
0.0005300106002,-0.3247465327,
0.0005400108002,-0.6901768269,
0.0005500110002,0.4061140557,
0.0005600112002,0.4061140557,
0.0005700114002,0.4061140557,
0.0005800116002,-1.055607121,
0.0005900118002,0.04068376149,
0.0006000120002,0.7715443498,
0.0006100122002,-0.6901768269,
0.0006200124002,2.233265527,
0.0006300126003,2.233265527,
0.0006400128003,0.7715443498,
0.0006500130003,0.4061140557,
0.0006600132003,0.7715443498,
0.0006700134003,1.502404938,
0.0006800136003,0.4061140557,
0.0006900138003,0.7715443498,
0.0007000140003,-1.055607121,
0.0007100142003,1.136974644,
0.0007200144003,0.7715443498,
0.0007300146003,2.233265527,
0.0007400148003,2.233265527,
0.0007500150003,0.4061140557,
0.0007600152003,3.329556409,
0.0007700154003,0.4061140557,
0.0007800156003,0.4061140557,
0.0007900158003,1.502404938,
0.0008000160003,0.04068376149,
0.0008100162003,4.060416997,
0.0008200164003,0.4061140557,
0.0008300166003,0.04068376149,
0.0008400168003,0.4061140557,
0.0008500170003,0.7715443498,
0.0008600172003,-1.055607121,
0.0008700174003,0.04068376149,
0.0008800176004,1.136974644,
0.0008900178004,-1.786467709,
0.0009000180004,-0.3247465327,
0.0009100182004,1.502404938,
0.0009200184004,-2.151898004,
0.0009300186004,-1.421037415,
0.0009400188004,-0.6901768269,
0.0009500190004,0.4061140557,
0.0009600192004,0.7715443498,
0.0009700194004,0.4061140557,
0.0009800196004,-0.6901768269,
0.0009900198004,0.4061140557,
0.00100002,1.867835232,
0.0010100202,-0.6901768269,
0.0010200204,0.4061140557,
0.0010300206,0.04068376149,
0.0010400208,1.502404938,
0.001050021,-2.517328298,
0.0010600212,-2.151898004,
0.0010700214,-1.421037415,
0.0010800216,-1.421037415,
0.0010900218,1.867835232,
0.001100022,0.4061140557,
0.0011100222,1.502404938,
0.0011200224,-2.882758592,
0.0011300226,0.4061140557,
0.0011400228,0.7715443498,
0.001150023,0.4061140557,
0.0011600232,-2.882758592,
0.0011700234,-2.882758592,
0.0011800236,1.136974644,
0.0011900238,-0.3247465327,
0.001200024,-0.6901768269,
0.0012100242,1.136974644,
0.0012200244,-3.248188886,
0.0012300246,1.136974644,
0.0012400248,1.136974644,
0.001250025001,0.7715443498,
0.001260025201,0.7715443498,
0.001270025401,-2.151898004,
0.001280025601,-1.421037415,
0.001290025801,-1.055607121,
0.001300026001,-3.979049474,
0.001310026201,-2.151898004,
0.001320026401,1.502404938,
0.001330026601,-7.267922122,
0.001340026801,-2.151898004,
0.001350027001,-0.3247465327,
0.001360027201,-1.786467709,
0.001370027401,0.4061140557,
0.001380027601,-1.055607121,
0.001390027801,-0.3247465327,
0.001400028001,-0.6901768269,
0.001410028201,0.7715443498,
0.001420028401,-1.055607121,
0.001430028601,-0.3247465327,
0.001440028801,-0.3247465327,
0.001450029001,-0.6901768269,
0.001460029201,0.04068376149,
0.001470029401,-1.055607121,
0.001480029601,-1.421037415,
0.001490029801,0.4061140557,
0.001500030001,-1.055607121,
0.001510030201,1.136974644,
0.001520030401,-0.6901768269,
0.001530030601,2.233265527,
0.001540030801,0.04068376149,
0.001550031001,0.04068376149,
0.001560031201,-0.3247465327,
0.001570031401,-0.6901768269,
0.001580031601,0.4061140557,
0.001590031801,5.522138174,
0.001600032001,1.867835232,
0.001610032201,0.7715443498,
0.001620032401,1.502404938,
0.001630032601,0.4061140557,
0.001640032801,1.867835232,
0.001650033001,1.502404938,
0.001660033201,0.04068376149,
0.001670033401,1.867835232,
0.001680033601,-0.6901768269,
0.001690033801,1.502404938,
0.001700034001,0.4061140557,
0.001710034201,0.04068376149,
0.001720034401,0.7715443498,
0.001730034601,0.7715443498,
0.001740034801,1.136974644,
0.001750035001,0.04068376149,
0.001760035201,2.233265527,
0.001770035401,0.7715443498,
0.001780035601,0.7715443498,
0.001790035801,0.7715443498,
0.001800036001,-0.3247465327,
0.001810036201,1.502404938,
0.001820036401,-0.3247465327,
0.001830036601,0.04068376149,
0.001840036801,-0.6901768269,
0.001850037001,-1.055607121,
0.001860037201,1.867835232,
0.001870037401,-0.6901768269,
0.001880037601,0.4061140557,
0.001890037801,-0.3247465327,
0.001900038001,-1.055607121,
0.001910038201,0.4061140557,
0.001920038401,-0.3247465327,
0.001930038601,-1.786467709,
0.001940038801,-0.3247465327,
0.001950039001,-1.055607121,
0.001960039201,0.04068376149,
0.001970039401,1.867835232,
0.001980039601,0.7715443498,
0.001990039801,-1.421037415,
0.002000040001,-3.61361918,
0.002010040201,0.4061140557,
0.002020040401,-1.055607121,
0.002030040601,0.04068376149,
0.002040040801,0.04068376149,
0.002050041001,-3.61361918,
0.002060041201,1.136974644,
0.002070041401,2.233265527,
0.002080041601,-0.3247465327,
0.002090041801,2.233265527,
0.002100042001,-3.248188886,
0.002110042201,1.502404938,
0.002120042401,2.598695821,
0.002130042601,1.502404938,
0.002140042801,-4.709910063,
0.002150043001,1.867835232,
0.002160043201,1.867835232,
0.002170043401,-3.248188886,
0.002180043601,2.598695821,
0.002190043801,-1.055607121,
0.002200044001,-1.421037415,
0.002210044201,1.867835232,
0.002220044401,-2.882758592,
0.002230044601,-1.786467709,
0.002240044801,-0.6901768269,
0.002250045001,-2.151898004,
0.002260045201,-2.151898004,
0.002270045401,-2.517328298,
0.002280045601,0.7715443498,
0.002290045801,-2.882758592,
0.002300046001,-1.055607121,
0.002310046201,-0.6901768269,
0.002320046401,-1.055607121,
0.002330046601,1.502404938,
0.002340046801,0.7715443498,
0.002350047001,0.04068376149,
0.002360047201,-1.055607121,
0.002370047401,-0.3247465327,
0.002380047601,-2.151898004,
0.002390047801,-1.055607121,
0.002400048001,-0.3247465327,
0.002410048201,0.4061140557,
0.002420048401,-0.6901768269,
0.002430048601,1.136974644,
0.002440048801,-1.421037415,
0.002450049001,-1.421037415,
0.002460049201,-1.786467709,
0.002470049401,0.04068376149,
0.002480049601,0.7715443498,
0.002490049801,2.233265527,
0.002500050001,-2.517328298,
0.002510050201,1.136974644,
0.002520050401,-1.421037415,
0.002530050601,1.136974644,
0.002540050801,1.867835232,
0.002550051001,2.233265527,
0.002560051201,1.502404938,
0.002570051401,3.329556409,
0.002580051601,2.233265527,
0.002590051801,0.4061140557,
0.002600052001,2.233265527,
0.002610052201,0.7715443498,
0.002620052401,-1.055607121,
0.002630052601,0.04068376149,
0.002640052801,1.502404938,
0.002650053001,0.4061140557,
0.002660053201,-0.3247465327,
0.002670053401,0.04068376149,
0.002680053601,0.7715443498,
0.002690053801,1.502404938,
0.002700054001,-0.3247465327,
0.002710054201,0.04068376149,
0.002720054401,1.867835232,
0.002730054601,-1.786467709,
0.002740054801,0.4061140557,
0.002750055001,-0.3247465327,
0.002760055201,1.136974644,
0.002770055401,-0.3247465327,
0.002780055601,0.7715443498,
